name,Jmag,Hmag,Kmag
2CXO J182534.6-125844,14.584,13.055,12.101
2CXO J182537.3-130412,9.165,8.488999999999999,8.298
2CXO J182540.1-125219,10.081,9.861,9.625
2CXO J182554.7-124929,9.034,8.727,8.562000000000001
2CXO J182621.4-125756,14.59,13.379,12.229
2CXO J181855.6-134455,14.831,13.685,13.046
2CXO J181857.7-134442,13.994000000000002,12.826,11.966
2CXO J181858.5-134534,12.594,11.76,11.284
2CXO J181901.7-134325,15.253,14.05,13.261
2CXO J181901.7-134731,15.659,14.712,13.954
2CXO J181903.2-134538,13.97,12.948,12.413
2CXO J181904.7-134839,15.235,14.159,13.205
2CXO J181904.9-134819,9.576,9.449,9.31
2CXO J181905.7-134444,13.465,12.422,11.726
2CXO J181907.1-134524,15.685,14.429,13.155
2CXO J181907.3-134505,14.853,13.911,13.398
2CXO J181908.3-134401,14.662,13.167,12.12
2CXO J181912.9-134830,15.27,14.174,13.642
2CXO J181916.2-134837,16.078,14.323,13.197
2CXO J181917.6-134717,15.093,13.827,13.061
2CXO J181917.6-135129,10.154,9.495,9.302
2CXO J181920.0-134806,14.74,13.476,12.674
2CXO J181920.0-134913,13.385,12.553,11.917
2CXO J181920.7-135014,13.405,11.979,10.892
2CXO J181920.9-134659,15.149,14.011,13.37
2CXO J181922.6-134840,15.729,14.099,12.973
2CXO J181924.2-134819,15.106,14.061,13.527
2CXO J181926.2-134725,11.637,11.44,11.357
2CXO J181930.5-134529,14.038,12.652,11.851
2CXO J181931.0-134536,16.508,14.744000000000002,14.075
2CXO J181933.9-134421,16.012,14.476,13.651
2CXO J181934.5-134413,15.863,14.986,13.091
2CXO J181946.3-134526,15.913,14.322,13.239
2CXO J182002.7-134823,15.127,12.689,11.05
2CXO J182529.7-145735,8.323,7.96,7.774
2CXO J182538.9-144505,8.177,7.892,7.75
2CXO J181904.6-150152,14.634,13.254,12.595999999999998
2CXO J181754.7-165829,16.063,14.359000000000002,13.672
2CXO J181759.7-170009,16.445,14.648,13.54
2CXO J181800.5-165522,17.613,15.805,13.989
2CXO J181801.1-165706,15.799,13.988,12.963
2CXO J181804.9-165610,15.326,13.718,12.746
2CXO J181821.5-165857,17.122,14.485,13.094
2CXO J181823.5-165101,14.936,13.986,13.153
2CXO J181823.6-165623,14.948,13.307,12.159
2CXO J181824.7-165528,14.239,12.424,11.232
2CXO J181824.7-165718,16.517,14.39,13.683
2CXO J181825.6-164905,12.367,10.78,9.691
2CXO J181825.7-165401,16.055,15.415,15.653
2CXO J181828.7-164941,12.803,12.19,14.399
2CXO J181828.9-165332,17.157,15.088,13.802
2CXO J181831.5-165212,15.972,13.567,12.235
2CXO J181831.6-165503,15.753,14.313,13.379
2CXO J181833.5-165154,15.181,14.712,14.692
2CXO J181836.3-165353,15.49,14.232,13.171
2CXO J181836.9-165426,15.884,14.564,13.884
2CXO J181837.6-164815,15.491,13.943,13.013
2CXO J181838.5-165014,16.226,14.413,13.565
2CXO J181838.6-164802,18.356,15.691,13.38
2CXO J181842.0-165236,13.882,12.71,12.168
2CXO J181844.5-165930,15.759,14.513,13.496
2CXO J181849.4-165038,17.754,15.353,13.855
2CXO J203039.7+413650,9.098,8.574,8.312999999999999
2CXO J203049.5+411536,15.592,14.002,13.155
2CXO J203053.5+412503,14.322,13.462,13.101
2CXO J203054.4+413017,15.896,14.43,13.93
2CXO J203102.6+411733,14.603,13.205,12.389
2CXO J203106.8+410509,15.143,13.85,13.242
2CXO J203108.9+411930,16.768,15.354,14.249
2CXO J203109.2+411904,14.98,13.372,12.415
2CXO J203110.5+412156,13.893,12.586,11.625
2CXO J203113.3+411520,14.917,14.28,14.050999999999998
2CXO J203113.3+411816,16.002,14.461,13.855
2CXO J203113.9+411212,15.800999999999998,14.304,13.241
2CXO J203118.3+412121,8.607000000000001,8.046,7.746
2CXO J203119.5+412221,14.067,13.031,12.387
2CXO J203120.0+410403,16.534000000000002,15.052,14.605
2CXO J203122.0+410844,10.954,10.772,10.737
2CXO J203122.9+413318,15.574000000000002,14.311,13.651
2CXO J203124.8+405934,14.485,13.169,12.742
2CXO J203125.8+412838,15.076,13.811,13.186
2CXO J203128.1+411711,15.616,14.189,13.444
2CXO J203130.6+412049,14.575,13.892,13.668
2CXO J203133.3+412248,9.744,9.222,8.939
2CXO J203133.4+411400,16.066,14.305,13.281
2CXO J203133.7+410920,16.737000000000002,15.293,14.534
2CXO J203133.8+411915,12.255,10.991,9.919
2CXO J203134.3+410541,14.09,12.746,12.005999999999998
2CXO J203134.9+411628,15.924,15.307,14.032
2CXO J203135.1+412606,15.72,14.485,13.763
2CXO J203136.8+405909,7.9129999999999985,7.207999999999998,6.811
2CXO J203137.5+414345,13.642,13.053,13.061
2CXO J203137.6+411457,14.514,13.459,12.985
2CXO J203138.7+412618,16.37,15.220999999999998,14.594
2CXO J203141.0+413400,17.09,15.505999999999998,14.619000000000002
2CXO J203141.6+412820,11.322,10.893,10.674
2CXO J203145.9+411727,8.24,8.061,8.048
2CXO J203145.9+412813,15.413,14.257,13.328
2CXO J203146.5+411949,15.418,13.864,12.883
2CXO J203146.6+411026,16.014,14.465,13.495
2CXO J203147.5+410638,7.636,7.487999999999999,7.431
2CXO J203148.7+411858,13.097,13.050999999999998,12.220999999999998
2CXO J203149.6+412826,9.074,8.767999999999999,8.634
2CXO J203152.4+412610,16.34,15.044,14.408
2CXO J203153.4+412348,14.755999999999998,13.512,12.955
2CXO J203154.7+411736,15.772,14.393,13.965
2CXO J203156.3+411507,14.904000000000002,13.434,12.556
2CXO J203157.0+411238,13.372,15.300999999999998,14.318
2CXO J203158.3+410153,15.532,13.928,13.026
2CXO J203159.4+413013,17.765,15.306,14.646
2CXO J203159.6+411450,9.117,8.579,8.326
2CXO J203200.9+413113,15.352,14.103,13.655
2CXO J203201.9+411759,15.486,14.024,13.317
2CXO J203202.1+413322,14.553,13.401,12.821
2CXO J203202.5+411600,14.077,13.519,13.411
2CXO J203202.6+410801,13.974,12.906,12.004
2CXO J203203.0+412513,15.448,14.425999999999998,14.132
2CXO J203205.4+405018,16.745,15.292,15.251
2CXO J203205.4+405950,14.324000000000002,12.735,11.67
2CXO J203205.8+405623,17.029,15.111,14.488
2CXO J203206.2+404829,7.372999999999998,6.714,6.239
2CXO J203209.8+412640,15.463,14.279000000000002,13.81
2CXO J203210.0+413018,11.599,10.786,10.011
2CXO J203211.7+412612,13.786,12.761,12.309
2CXO J203212.0+411721,16.119,14.687,14.03
2CXO J203212.6+412825,15.115,14.305,13.866
2CXO J203213.0+410146,14.158,12.812,12.229
2CXO J203213.3+413350,14.277,13.421,13.071
2CXO J203215.1+411110,15.589,14.021,13.041
2CXO J203215.1+412235,13.914,14.199000000000002,13.613
2CXO J203216.3+412828,15.869000000000002,14.806,14.317
2CXO J203216.4+410109,11.079,10.496,10.136
2CXO J203216.5+412535,8.714,8.389,8.185
2CXO J203216.7+410304,15.311,13.713,12.841
2CXO J203216.8+413139,15.261,14.04,13.174
2CXO J203217.7+412000,12.890999999999998,11.838,11.362
2CXO J203219.5+412030,15.146,14.076,13.72
2CXO J203221.2+410138,16.188,15.035,14.124
2CXO J203222.1+405351,16.033,14.734000000000002,14.239
2CXO J203222.4+410628,15.009,12.571,10.9
2CXO J203222.5+412537,15.525,14.373,13.907
2CXO J203222.7+412928,16.583,15.367,14.692
2CXO J203223.0+411659,14.994000000000002,13.638,12.777
2CXO J203223.0+412029,15.783,14.479,14.089
2CXO J203223.5+411922,13.171,12.772,12.671
2CXO J203225.0+411722,13.09,12.018,11.311
2CXO J203225.0+412538,15.877,14.738,14.363
2CXO J203225.8+413559,13.279000000000002,12.282,11.779000000000002
2CXO J203226.2+410313,16.125999999999998,14.544,13.922
2CXO J203226.7+412006,14.702,13.53,12.942
2CXO J203227.0+411515,15.44,13.91,12.775
2CXO J203227.2+412156,11.473,11.002,10.762
2CXO J203227.6+410037,14.505,13.31,12.818
2CXO J203227.6+412622,8.535,8.193,8.021
2CXO J203227.7+412852,9.191,8.895,8.766
2CXO J203227.7+414008,14.656,13.253,12.552
2CXO J203228.4+412017,14.384,13.258,12.475
2CXO J203229.2+411246,16.037,14.618,14.183
2CXO J203230.9+410702,10.48,10.238,10.096
2CXO J203231.1+410920,15.638,14.136,13.33
2CXO J203231.4+410955,14.521,13.042,12.457
2CXO J203232.2+411507,16.406,14.619000000000002,13.695
2CXO J203232.7+413040,14.654000000000002,14.671,14.274
2CXO J203232.9+411823,14.617,13.422,12.737
2CXO J203233.3+410305,15.31,13.787,12.953
2CXO J203233.5+404854,15.66,14.291,13.671
2CXO J203234.1+410940,17.133,15.782,15.15
2CXO J203234.3+405507,16.745,15.072,14.529000000000002
2CXO J203234.8+405617,9.382,8.857999999999997,8.564
2CXO J203235.4+405930,13.015999999999998,12.043,11.448
2CXO J203237.7+412615,11.119000000000002,10.751,10.563
2CXO J203238.0+410831,15.571,14.082,13.431
2CXO J203238.0+411244,15.45,14.227,13.635
2CXO J203239.5+405247,8.884,8.289,8.004
2CXO J203239.6+405041,9.632,9.156,8.914
2CXO J203241.8+410948,13.712,12.769,12.342
2CXO J203241.9+411905,15.832,14.482,13.849
2CXO J203242.8+412016,10.675,10.212,10.004
2CXO J203243.8+410534,15.565,13.856,13.171
2CXO J203244.2+411742,16.024,14.749,14.183
2CXO J203244.2+412140,15.97,14.711,14.439
2CXO J203244.7+410552,17.0,15.356,14.503
2CXO J203245.5+412856,15.877,14.765,14.238
2CXO J203246.3+411653,15.005,14.345,14.151
2CXO J203246.5+412228,16.406,14.451,13.806
2CXO J203246.6+412609,13.011,12.104,11.679
2CXO J203247.4+411251,15.684,14.134,13.539
2CXO J203247.8+411632,15.371,14.11,13.47
2CXO J203248.4+411608,12.25,11.674,11.318
2CXO J203248.8+411519,14.81,13.548,12.969
2CXO J203249.0+411348,16.688,15.553,15.206
2CXO J203249.9+405706,15.25,13.585,12.698
2CXO J203250.0+411458,15.941,14.393,13.569
2CXO J203250.6+405943,13.646,12.248,11.281
2CXO J203250.7+412335,16.232,14.815,13.879
2CXO J203253.1+411559,12.925999999999998,12.51,12.324000000000002
2CXO J203254.3+411521,10.525,9.963,9.662
2CXO J203254.4+411550,14.425,14.876,14.437
2CXO J203254.7+411433,14.989,14.130999999999998,14.036
2CXO J203255.3+410503,13.879,12.943,12.458
2CXO J203255.3+411853,13.261,12.249,11.887
2CXO J203256.4+411206,11.074000000000002,10.432,10.092
2CXO J203257.8+410347,15.328,13.955,13.173
2CXO J203258.1+411735,16.816,15.638,14.34
2CXO J203258.5+410540,14.62,13.025,12.087
2CXO J203258.7+413209,14.281,12.903,12.122
2CXO J203258.9+411841,16.639,15.421,14.458
2CXO J203259.0+411759,12.116,11.498,11.263
2CXO J203259.2+411229,12.18,11.565,11.236
2CXO J203259.4+410942,16.837,15.31,14.845999999999998
2CXO J203259.6+411514,9.047,8.451,8.144
2CXO J203259.7+411419,10.784,10.181,9.868
2CXO J203300.1+412526,13.774,13.059,12.69
2CXO J203301.7+411148,13.407,12.612,12.219
2CXO J203303.0+411243,14.832,13.542,12.937
2CXO J203303.8+411736,13.05,12.449000000000002,12.105
2CXO J203304.5+412518,14.863,13.56,12.814
2CXO J203304.6+411206,16.003,14.683,13.977
2CXO J203305.0+411421,15.609000000000002,14.077,13.331
2CXO J203305.2+411335,14.883,13.899,13.338
2CXO J203305.2+412139,14.321,13.146,12.542
2CXO J203305.2+414334,9.286,8.854,8.624
2CXO J203305.7+413150,11.865,11.324000000000002,11.02
2CXO J203305.8+411635,16.619,13.957,12.299
2CXO J203306.0+410446,16.075,14.579,13.913
2CXO J203306.1+410831,14.284,12.890999999999998,12.089
2CXO J203306.2+410947,15.156,13.795,13.257
2CXO J203306.7+405005,15.354,13.931,13.777
2CXO J203307.0+411104,15.483,14.22,13.829
2CXO J203307.1+411626,17.156,15.546,14.929
2CXO J203307.3+405813,16.838,15.217,14.308
2CXO J203308.0+411802,13.933,13.277,12.99
2CXO J203308.2+411823,15.406,14.263,13.711
2CXO J203308.5+411915,13.168,11.97,10.932
2CXO J203308.7+410708,14.115,12.964,12.512
2CXO J203308.7+412819,15.685,14.336,13.634
2CXO J203308.9+411045,15.543,14.194,13.58
2CXO J203309.9+411756,14.827,13.538,12.793
2CXO J203310.1+405617,13.675999999999998,12.655,12.125
2CXO J203310.1+405903,13.054,11.722,10.775
2CXO J203310.1+412352,15.723,14.319,13.947
2CXO J203310.3+411156,15.571,14.159,13.582
2CXO J203311.0+411135,13.485,13.014,12.847
2CXO J203311.4+410719,15.707,14.532,14.279000000000002
2CXO J203312.2+413132,16.534000000000002,15.285,14.52
2CXO J203312.9+411257,13.906,14.723,12.67
2CXO J203313.2+412640,11.493,11.093,10.902
2CXO J203313.6+411305,9.034,8.559,8.28
2CXO J203313.8+411346,16.488,15.483,14.345
2CXO J203314.1+405838,14.745,13.27,12.538
2CXO J203315.0+405944,14.608,13.162,12.4
2CXO J203315.1+411310,16.026,14.456,13.77
2CXO J203315.2+411327,15.723,14.278,13.661
2CXO J203315.2+412956,10.029,9.573,9.343
2CXO J203316.2+412557,15.908,14.427,13.865
2CXO J203316.3+405847,15.271,13.834,13.293
2CXO J203317.0+410631,14.775,13.6,13.130999999999998
2CXO J203317.3+411238,10.23,9.68,9.428
2CXO J203317.3+411454,11.345999999999998,10.778,10.48
2CXO J203317.4+413244,12.212,11.713,11.443
2CXO J203317.5+405835,12.265,10.800999999999998,9.867
2CXO J203317.5+405917,13.441,11.457,10.108
2CXO J203317.6+410003,14.19,12.719,11.897
2CXO J203317.7+411304,13.445,12.226,11.422
2CXO J203318.0+405931,15.356,13.851,13.089
2CXO J203318.2+411901,15.13,14.043,13.538
2CXO J203318.5+411535,9.406,8.578,7.984
2CXO J203319.2+405751,11.014,9.767,8.742
2CXO J203320.0+410403,16.035999999999998,14.421,13.616
2CXO J203320.8+414048,14.446,13.369000000000002,12.712
2CXO J203322.6+411340,15.625,14.438,13.878
2CXO J203323.3+411348,13.092,13.992,13.674
2CXO J203324.5+412314,13.948,12.880999999999998,12.458
2CXO J203325.5+413326,8.168,7.747999999999998,7.523
2CXO J203325.5+413558,15.754,14.476,13.505999999999998
2CXO J203326.1+411549,11.658,10.985,10.625
2CXO J203326.7+410736,16.477,14.959,14.178
2CXO J203327.5+405338,15.845999999999998,14.538,13.636
2CXO J203327.6+410446,15.633,14.286,13.624
2CXO J203328.3+405311,16.285999999999998,15.035,14.07
2CXO J203328.3+410933,14.184,12.807,12.139
2CXO J203330.2+413557,8.385,7.838999999999999,7.568
2CXO J203330.4+410612,16.485,15.101,14.628
2CXO J203330.7+411522,6.4929999999999986,5.891,5.542000000000002
2CXO J203331.9+411643,15.302,14.168,13.113
2CXO J203332.7+410520,12.93,12.156,11.734000000000002
2CXO J203332.8+411244,16.866,15.594,14.970999999999998
2CXO J203335.8+411519,16.355,15.605,14.387
2CXO J203336.9+411611,8.683,8.168,7.9289999999999985
2CXO J203336.9+412321,13.691,12.803,12.395
2CXO J203337.9+412923,16.554000000000002,15.778,14.880999999999998
2CXO J203338.1+405341,8.027999999999999,7.496,7.235
2CXO J203338.3+412842,15.991,14.871,14.319
2CXO J203338.9+412353,15.527,14.383,13.964
2CXO J203340.8+413017,9.263,8.866,8.613999999999999
2CXO J203340.9+410312,15.183,13.813,13.28
2CXO J203340.9+410936,16.128,14.904000000000002,14.239
2CXO J203341.3+411513,16.192999999999998,14.255999999999998,12.868
2CXO J203341.6+412504,12.896,11.972,11.242
2CXO J203342.3+411145,9.894,9.379,9.101
2CXO J203343.6+412345,14.49,13.434,12.941
2CXO J203345.1+410343,16.403,15.43,14.903
2CXO J203345.6+411903,16.71,15.441,15.582
2CXO J203347.2+412359,15.8,14.512,12.625
2CXO J203347.4+410443,15.996,14.556,13.943
2CXO J203347.7+410236,16.166,14.835,14.247
2CXO J203347.7+412041,7.9860000000000015,7.487,7.209
2CXO J203348.0+410916,15.385,14.417,13.81
2CXO J203348.6+413554,15.002,14.628,13.789
2CXO J203348.8+411940,10.028,9.624,9.369
2CXO J203349.0+411018,15.909,14.538,13.858
2CXO J203349.3+411635,16.188,14.661,13.483
2CXO J203350.0+411709,16.381,15.03,14.487
2CXO J203350.2+412354,12.467,11.291,10.189
2CXO J203351.1+410806,15.867,14.526,14.095
2CXO J203353.5+411756,14.579,13.451,12.896
2CXO J203353.9+411141,15.662,14.335,13.743
2CXO J203354.9+410650,11.147,10.634,10.355
2CXO J203355.4+410948,15.505,14.175,13.432
2CXO J203355.7+410911,14.808,13.412,12.693
2CXO J203355.7+412401,16.288,15.189,13.89
2CXO J203355.8+412828,14.059,12.842,12.375
2CXO J203355.9+411226,14.89,13.437,12.625
2CXO J203356.7+405528,13.849,12.797,12.305
2CXO J203359.1+410536,9.988,9.567,9.301
2CXO J203359.3+405532,12.736,12.32,11.27
2CXO J203359.5+412234,16.785999999999998,15.484000000000002,14.367
2CXO J203359.8+412944,11.715,11.140999999999998,10.814
2CXO J203400.0+410801,14.438,13.472,13.126
2CXO J203400.8+412214,15.772,14.638,13.742
2CXO J203401.1+410033,15.77,14.289,13.747
2CXO J203401.6+410744,15.597,14.002,13.427
2CXO J203402.0+412945,11.723,11.115,10.823
2CXO J203403.1+405905,14.397,13.38,12.68
2CXO J203403.2+410914,14.834,15.209,14.708
2CXO J203403.7+410813,14.274,13.482,13.014
2CXO J203404.4+410045,16.262999999999998,14.707,14.145
2CXO J203405.5+410726,16.104,14.71,14.146
2CXO J203405.7+411812,15.208,13.903,13.232
2CXO J203405.7+411848,16.119,14.686,13.98
2CXO J203409.4+410001,14.805,13.392,12.504
2CXO J203410.3+410905,14.17,12.585,11.554
2CXO J203411.5+405936,15.813,14.489,13.937
2CXO J203413.2+410345,14.797,13.344,12.482
2CXO J203414.2+411452,16.112000000000002,14.742,13.948
2CXO J203415.7+412208,15.442,13.982,13.107
2CXO J203415.7+412625,15.467,14.134,13.195
2CXO J203416.0+410219,9.409,8.83,8.517000000000001
2CXO J203416.4+411019,15.044,13.595999999999998,12.843
2CXO J203417.4+410914,15.593,14.062,13.257
2CXO J203418.7+412502,15.861,14.443,13.735
2CXO J203422.0+411517,16.378,15.079,14.251
2CXO J203422.2+410651,15.331,13.786,13.013
2CXO J203422.6+410747,12.972,11.673,10.667
2CXO J203422.7+410559,16.139,14.309,13.393
2CXO J203423.1+411154,16.248,14.665,13.936
2CXO J203423.6+405851,15.537,14.451,13.755
2CXO J203423.6+411458,14.6,13.612,13.202
2CXO J203424.2+411126,14.439,13.073,12.465
2CXO J203425.3+411436,16.953,15.87,15.075
2CXO J203427.8+411450,15.909,14.496,13.507
2CXO J203430.5+413040,13.113,9.676,7.268
2CXO J203431.6+411456,16.254,14.893,14.077
2CXO J203432.1+410902,14.965,13.663,13.146
2CXO J203434.3+411024,16.516,14.575,13.548
2CXO J203437.8+410929,15.242,13.835,13.108
2CXO J203441.3+411925,16.075,14.585,14.046
2CXO J203441.5+411718,14.936,15.293,14.183
2CXO J203448.5+413706,16.221,14.249,13.082
2CXO J203449.8+412536,15.578,14.503,14.074000000000002
2CXO J203450.3+413123,17.658,15.2,13.367
2CXO J203452.4+412022,14.396,12.617,11.396
2CXO J203452.8+412729,15.300999999999998,14.268,13.738
2CXO J203453.5+411319,15.220999999999998,13.724,13.201
2CXO J203456.2+411911,14.947,13.542,12.875
2CXO J203459.6+411453,14.735,13.058,11.969
2CXO J203502.4+411245,16.373,15.16,14.67
2CXO J203507.0+411311,10.59,9.701,9.272
2CXO J203510.1+413542,16.773,14.862,12.862
2CXO J203512.0+411139,15.463,13.612,12.567
2CXO J203519.0+413220,17.124000000000002,15.635,14.752
2CXO J203530.6+412439,16.468,14.587,13.744000000000002
2CXO J203534.7+412608,16.758,15.419,14.659
2CXO J203555.5+412024,12.575,12.177,11.98
2CXO J203822.4+421522,15.829,14.731,13.831
2CXO J203825.2+421527,15.534,13.865,13.136
2CXO J203831.3+421517,14.56,13.029000000000002,12.2
2CXO J203831.5+421748,16.032,14.416,13.599
2CXO J203831.5+422016,14.555,13.257,12.664
2CXO J203839.6+421741,16.029,14.696,14.092
2CXO J203847.6+421007,16.425,14.883,13.802
2CXO J203850.0+421640,15.203,13.389,12.46
2CXO J203850.4+421809,12.326,11.507,10.76
2CXO J203850.6+421638,16.688,14.831,13.84
2CXO J203854.8+422230,16.808,14.209,12.12
2CXO J203855.0+421156,12.731,12.454,12.327
2CXO J203856.8+421743,16.712,14.978,14.164
2CXO J203857.1+422240,13.182,10.347,8.213
2CXO J203857.8+421437,16.28,14.495,13.423
2CXO J203857.8+421558,17.219,16.899,14.741
2CXO J203858.1+421756,16.6,14.456,13.173
2CXO J203858.1+422701,16.494,15.899,15.43
2CXO J203859.8+421858,16.062,13.287,11.787
2CXO J203901.2+421845,18.393,15.875,14.178
2CXO J203902.2+421750,18.405,15.21,12.974
2CXO J203902.4+421843,18.399,15.664,14.567
2CXO J203902.7+421353,18.333,15.443,14.361
2CXO J203902.9+422455,15.579,14.464,13.26
2CXO J203903.2+422334,16.634,14.935,13.344
2CXO J203903.8+421658,17.188,15.519,13.616
2CXO J203903.9+422256,18.499,15.115,13.509
2CXO J203904.1+422542,17.962,14.652,13.687
2CXO J203904.4+421533,16.691,14.359000000000002,12.957
2CXO J203904.9+422216,18.421,17.284000000000002,15.023
2CXO J203905.5+422500,17.339000000000002,14.624,13.065
2CXO J203905.6+421535,15.636,14.69,14.348
2CXO J203907.0+422208,15.64,15.058,14.748
2CXO J203907.4+422055,18.449,14.332,12.056
2CXO J203907.5+420925,15.061,13.957,13.242
2CXO J203908.0+421727,17.054000000000002,14.868,13.575
2CXO J203908.6+422450,17.029,16.179000000000002,14.748
2CXO J203910.5+422139,17.457,16.4,15.065
2CXO J203911.9+421636,14.315,12.811,11.921
2CXO J203913.0+421621,17.909000000000006,15.201,13.255999999999998
2CXO J203914.4+421137,15.25,13.286,12.413
2CXO J203923.9+421634,14.673,12.994000000000002,12.140999999999998
2CXO J203924.2+421621,15.894,14.342,13.894
2CXO J203925.8+422057,15.903,13.87,12.702
2CXO J203933.0+421450,5.772,5.568,5.488
2CXO J203952.2+421512,14.943,13.658,12.856
2CXO J184324.9-033745,8.075,7.853,7.693
2CXO J184327.5-040550,15.594,14.524,13.591
2CXO J184352.5-035303,13.669,13.089,12.807
2CXO J184411.8-040631,17.832,16.502,13.956
2CXO J184417.1-040046,13.758,13.189,12.917
2CXO J184417.7-040530,17.874000000000006,15.319,13.904000000000002
2CXO J184421.1-035706,12.726,11.716,11.04
2CXO J184425.9-040237,15.697,15.085,14.789
2CXO J184436.9-025921,12.605,11.749,11.5
2CXO J184451.1-025611,8.96,8.684,8.628
2CXO J184526.8-031349,8.004,7.9460000000000015,7.894
2CXO J184548.7-030338,9.744,9.514,9.445
2CXO J184557.1-023445,13.640999999999998,12.933,12.733
2CXO J184614.0-025916,16.012,15.322,14.972
2CXO J184631.7-025440,9.371,9.118,9.078
2CXO J184632.0-025724,4.424,3.033,2.518
2CXO J184819.3-021937,14.038,12.488,11.515999999999998
2CXO J184825.3-022008,12.729,10.921,9.702
2CXO J184902.3-005030,8.565,8.351,8.267999999999999
2CXO J183926.2-055942,14.747,12.005,11.219
2CXO J183950.2-060257,13.214,12.148,11.74
2CXO J184003.1-054425,9.465,9.108,9.004
2CXO J184006.8-054625,7.556,7.27,7.144
2CXO J184012.6-054122,14.106,13.953,12.725
2CXO J184052.4-054322,11.729,11.011,10.857
2CXO J184100.4-053547,9.739,9.22,8.93
2CXO J184117.1-050033,16.122,14.099,13.127
2CXO J183758.7-064822,6.892,6.5379999999999985,6.434
2CXO J184910.4+000304,13.722,12.768,12.483
2CXO J185203.5-012839,13.668,13.329,12.685
2CXO J003956.5+404059,9.781,9.637,9.57
2CXO J004007.2+404140,13.554,13.202,13.162
