name,ok,ra,dec,offset,cat_ra,cat_dec,cat_name,catalog,our_class,mw_class,mw_subclass,mw_ref,sep
2CXO J223045.0-000538,1,337.68770440473475,-0.09394522488824894,0.7227191250991992,337.6879,-0.0939,SDSS J22307-0005 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.791654
2CXO J103318.9+575127,1,158.32915736491873,57.85769957803551,0.723106471904664,158.3292,57.8575,CLASXS 206       ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.7187180000000001
2CXO J170421.9+514403,1,256.09139544563214,51.734392009876395,0.7232491095622089,256.0913,51.7342,CXO J17043+5144  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.872532
2CXO J104230.1+010223,1,160.62556296362382,1.0398818494158508,0.724557175409842,160.6254,1.04,SDSSP J10425+0102,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.675977
2CXO J141104.1+521755,1,212.7673001514479,52.29873890633097,0.7283507766630151,212.7671,52.2989,SDSS J14110+5217 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.721468
2CXO J032738.9-532604,1,51.91212629617331,-53.434601837703255,0.7288010676689133,51.9121,-53.4344,Q J03276-5326    ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.575754
2CXO J104739.2+591141,1,161.9133667662088,59.19489105102669,0.7288829960207144,161.9137,59.195,CLANS J10476+5911,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.8081050000000001
2CXO J054133.3-015127,0,85.3889723678634,-1.8577256983488903,0.7309547655931092,85.3890833,-1.8575556,Cl* NGC 2024 LSE 6         ,SKIFF,STAR,YSO,M2,2006ApJ...646.1215L,0.730953
2CXO J153954.1+342110,1,234.9755518752444,34.35294024163818,0.7311106251122987,234.9754,34.3531,PDS 563          ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.578231
2CXO J105225.2+572246,1,163.1053608566275,57.37960221498466,0.7319266279536225,163.1054,57.3794,RX J10524+5722   ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.579901
2CXO J102924.3+262455,1,157.35138496433026,26.41541792457645,0.7320227471937888,157.3512,26.4153,SDSS J10294+2624 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.665652
2CXO J081303.8+254210,1,123.26600898773495,25.703023260849058,0.7320425669377346,123.2658,25.7031,SDSS J08130+2542 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.582909
2CXO J225338.6+295712,1,343.4109000112587,29.95348400644485,0.7322005628498817,343.4108,29.9533,HS 2251+2941     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.5824199999999999
2CXO J012657.2+330730,1,21.738512103191336,33.1250991177072,0.732292587698033,21.7383,33.125,RXS J01269+3307  ,VERONCAT,AGN,AGN,B,2010A&A...518A..10V,0.6472289999999999
2CXO J123640.0+621942,1,189.1670250710304,62.32836907186533,0.7326841204738249,189.16725,62.3281944,[BAH2001] 157              ,SKIFF,STAR,STAR,M5,2004ApJ...611.1107F,0.732685
2CXO J120436.6+015025,1,181.15260864104388,1.8404729420704595,0.7351378302468714,181.1525,1.8403,SDSS J12046+0150 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.8033170000000001
2CXO J081011.7+345857,1,122.54915355501991,34.98270063935297,0.7351780487478783,122.5492,34.9825,SDSS J08101+3458 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.723388
2CXO J165000.9-495744,0,252.503941973765,-49.96229414039487,0.7357487722727448,252.50408333333328,-49.962111111111106,[GHJ2008] 3                        ,simbad,HMXB,LMXB,"T, R",2007A&A...469..807L,0.735747
2CXO J090934.4+110549,1,137.39361606378566,11.09699590138242,0.7358130002656147,137.3938,11.0969,SDSS J09095+1105 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.50871
2CXO J105851.4+410644,1,164.71431172795562,41.11238635009429,0.7361304614141443,164.7142,41.1122,SDSS J10588+4106 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.7100390000000001
2CXO J211452.5+060742,1,318.719034415647,6.128421283007112,0.7361561092289831,318.7192,6.1283,PG 2112+059      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.5711649999999999
2CXO J100218.3+021053,1,150.57640461541644,2.181406811978902,0.7364900811552081,150.5762,2.1814,COSM J10023+0210 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.559895
2CXO J151545.0+553518,1,228.93785459038997,55.58850324575646,0.7374940899967721,228.9379,55.5883,SDSS J15157+5535 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.6259
2CXO J142259.8+193536,1,215.7493940663657,19.59353400218559,0.7377385647419039,215.7496,19.5936,3C 300.0         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.698163
2CXO J162327.2+263207,1,245.86357575625422,26.53534238208617,0.7381783362871593,245.8638,26.5353,CXO J16234+2632  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.607178
2CXO J030641.0-283559,1,46.67110087128333,-28.59980740817409,0.7386824165369479,46.6713,-28.5997,2QZ J030641-2835 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.562775
2CXO J005009.8-003900,1,12.54097904217025,-0.6501010995887135,0.740175228520263,12.5408,-0.65,SDSS J00501-0039 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.63941
2CXO J122134.8+042315,1,185.39502650228226,4.387704766860721,0.7432734000647826,185.395,4.3875,SDSS J12215+0423 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.743274
2CXO J102907.0+651024,1,157.27948494042838,65.17350089487371,0.7438392011454531,157.2796,65.1733,HS 1025+6525     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.6223310000000001
2CXO J143217.0+345228,1,218.0710470622871,34.87444450527478,0.7470727530412772,218.0708,34.8744,SDSS J14322+3452 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.6322270000000001
2CXO J170817.8+615448,1,257.0744332469221,61.91349373494939,0.7525359037062136,257.0746,61.9133,SDSS J17082+6154 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.631865
2CXO J131129.6-011602,1,197.87361169754917,-1.2674087222848236,0.7531840627428793,197.8738,-1.2675,2QZ J131129-0116 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.5964470000000001
2CXO J100248.8+325130,1,150.70373922180758,32.858502946691964,0.7533719329384451,150.7038,32.8583,SDSS J10028+3251 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.612677
2CXO J133355.8+375258,1,203.48262377653458,37.88298547326561,0.7546635077365219,203.4825,37.8828,1WGA J1333.9+3752,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.8255629999999999
2CXO J132529.7+651513,1,201.37378512738144,65.25365236624725,0.7549866032596941,201.3733,65.2536,4C 65.15         ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.697425
2CXO J142734.8+352543,1,216.8951359223176,35.42877847207418,0.7561617004593266,216.895,35.4286,SDSS J14275+3525 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.722815
2CXO J170343.9+514707,1,255.9330955848664,51.785432273355255,0.7561928099342072,255.9333,51.7856,CXO J17037+5147  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.691333
2CXO J111703.5+174440,1,169.26484961581218,17.744546209075313,0.7565685726655279,169.265,17.7447,MS 11144+1801    ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.816312
2CXO J104725.9+591025,1,161.85818987041637,59.17375107794522,0.7572149059213582,161.8579,59.1739,CLANS J10474+5910,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.7070529999999999
2CXO J114008.7+030711,1,175.03635933937719,3.119837751164724,0.7576201558648309,175.0362,3.1197,SDSS J11401+0307 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.572818
2CXO J080534.9+240950,1,121.39581783511228,24.163989535062193,0.7599350093108456,121.3958,24.1642,3C 192.0         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.640813
2CXO J130205.2+155134,1,195.521692675204,15.859611061180393,0.7602435271694892,195.5217,15.8594,SDSS J13020+1551 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.607956
2CXO J074207.6+251726,1,115.53181854370796,25.290782236025372,0.7611071667590358,115.5317,25.2906,SDSS J07421+2517 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.952177
2CXO J133030.9-003845,1,202.62890464875125,-0.6458551590613155,0.7629818673746015,202.6287,-0.6458,SDSS J13305-0038 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.562387
2CXO J114048.3-262908,1,175.20141138445797,-26.48570310830118,0.7652361743498599,175.2012,-26.4858,MC 1138-262      ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.699332
2CXO J113616.8+154807,1,174.0700226218739,15.80211197647838,0.7671280526420264,174.07,15.8019,SDSS J11362+1548 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.60977
2CXO J121946.5+145259,1,184.94391912182687,14.883075557559355,0.767435805145535,184.9437,14.8831,Q 1217+1509      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.592611
2CXO J143624.6+352536,1,219.10264150249088,35.42693333526701,0.7677346177696884,219.1029,35.4269,SDSS J14364+3525 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.809079
2CXO J102223.7+383424,1,155.59908350176818,38.57349301219234,0.7683211388450999,155.5992,38.5733,SDSS J10223+3834 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.622136
2CXO J151323.0+071043,1,228.34598471776886,7.178710302504497,0.7700506170127811,228.3458,7.1786,SDSS J15133+0710 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.649199
2CXO J160410.2+432614,1,241.04255339757322,43.437410421195686,0.7702692644077506,241.0425,43.4372,SDSS J16041+4326 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.692529
2CXO J123027.3+030627,1,187.61414294736457,3.1077063851030933,0.7707720893110118,187.6142,3.1075,SDSS J12304+0306 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.748
2CXO J102957.8+431430,1,157.49089040351203,43.24190396891467,0.7716132156682557,157.4908,43.2417,SDSS J10299+4314 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.8662690000000001
2CXO J135932.2+623546,1,209.88453821697624,62.59631261223626,0.7722195400318697,209.8846,62.5961,SDSS J13595+6235 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.729586
2CXO J123651.7+621221,1,189.21550120571374,62.206009445457795,0.7729063561716116,189.2154,62.2058,CXOH J12368+6212 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.65074
2CXO J104705.0+590728,1,161.7709478944273,59.12451827684926,0.7774576469706627,161.7713,59.1244,SDSS J10470+5907 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.618869
2CXO J005614.6-011828,1,14.060910311835814,-1.3079142120766003,0.7777959153746656,14.0608,-1.3081,Q 0053-0134      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.5813510000000001
2CXO J100202.7+022434,1,150.51155163450198,2.4095572193672927,0.7778944857207405,150.5117,2.4094,SDSS J10020+0224 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.581643
2CXO J133223.2+503431,1,203.0968428025737,50.57544232384629,0.7799205366713456,203.0971,50.5753,Q J1332+5034     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.8071619999999999
2CXO J100121.2+024635,1,150.33849004224516,2.776594720346189,0.7814165272027316,150.3383,2.7767,COSM J10013+0246 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.6217560000000001
2CXO J123639.5+621230,1,189.16482920275803,62.2085019317289,0.7814423387185543,189.165,62.2083,CXOH J12366+6212 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.672341
2CXO J105050.1+573819,1,162.7089884259041,57.63870774483832,0.7815728129851172,162.7088,57.6389,SDSS J10508+5738 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.798031
2CXO J100213.1+023827,1,150.55483546196416,2.6409419269945067,0.7817768044264671,150.555,2.6408,COSM J10022+0238 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.709852
2CXO J164154.2+400032,1,250.47600224432145,40.009046377782774,0.785395092097379,250.4758,40.0092,2E 1640+4007     ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.6374529999999999
2CXO J100158.9+022445,1,150.49561664516114,2.412527317763271,0.7854126030431925,150.4954,2.4125,SDSS J10019+0224 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.724788
2CXO J094434.9+043207,1,146.14542689199058,4.53551746386978,0.7887959980533303,146.1454,4.5353,SDSS J09445+0432 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.862801
2CXO J224737.6+033644,1,341.90694897038793,3.612361212703571,0.7945236221231377,341.9071,3.6122,CXO J22476+0336  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.695024
2CXO J111849.7+402228,1,169.70724728832192,40.374590215042794,0.7950413853281529,169.7071,40.3744,SDSS J11188+4022 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.692882
2CXO J153244.0+324246,1,233.1835227010152,32.71298293627245,0.7953833151478509,233.1833,32.7131,IRAS F15307+3252 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.631945
2CXO J010715.9-083429,1,16.816568569541005,-8.574879574211463,0.7980059781543969,16.8167,-8.5747,SDSS J01072-0834 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.666755
2CXO J114658.5+162259,1,176.74396921523137,16.383084425603982,0.7990608681371508,176.7442,16.3831,SDSS J11469+1622 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.690738
2CXO J004526.2+143643,1,11.359466426357985,14.612080738339644,0.7999195631748289,11.3596,14.6119,SDSS J00454+1436 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.6381439999999999
2CXO J132506.8+652018,1,201.27849730053515,65.33848376712945,0.8027517124641161,201.2788,65.3383,SDSS J13251+6520 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.662326
2CXO J140108.7+025649,1,210.28647856476812,2.9471686342782166,0.8040803540016211,210.2867,2.9472,HXMM J14011+0256 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.704183
2CXO J221755.2+001512,1,334.4800623339372,0.2535148808851988,0.8054611918320701,334.48,0.2533,SDSS J22179+0015 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.692157
2CXO J010959.3+354206,1,17.497314276162115,35.70177163416755,0.806185766475236,17.497041699999997,35.70180560000001,BD+34 199                  ,SKIFF,STAR,STAR,F5,1932MeUpp..54....1S,0.806185
2CXO J170342.4+514848,1,255.92703206216427,51.813519985919726,0.8062543370539369,255.9271,51.8133,CXO J17037+5148  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.682629
2CXO J021817.1-050258,1,34.571604636475676,-5.049603453255084,0.8083341032260868,34.5717,-5.0494,XMS J02182-0502  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.616057
2CXO J095743.3+024823,1,149.4305726202744,2.8065449123705397,0.8108069502526083,149.4304,2.8064,SDSS J09577+0248 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.792557
2CXO J085850.4+182604,1,134.7101626925971,18.43470652324238,0.8108077622565079,134.7104,18.4347,LB 9010          ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.8703110000000001
2CXO J040148.9-054056,1,60.45406291201891,-5.682379854899329,0.8126489705072265,60.4542,-5.6822,SDSS J04018-0540 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.679688
2CXO J163647.1+410335,1,249.1964023255265,41.059727878034955,0.8142435809114904,249.1967,41.0597,CIRS 10          ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.718767
2CXO J033212.9-275237,1,53.05395804491258,-27.8769742461456,0.8150317603930485,53.0542,-27.8769,CDFS J03322-2752 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.6738
2CXO J095845.0+014845,1,149.68752187503063,1.8127254377073991,0.8153836935288541,149.6875,1.8125,COSM J09587+0148 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.815385
2CXO J104127.7+000305,1,160.36560943197296,0.051486979012134115,0.8163913006704105,160.3654,0.0514,2QZ J104127+0003 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.777383
2CXO J154023.6-031347,1,235.0984960927684,-3.2298146773054532,0.8168209018601432,235.0983,-3.2297,CXOU J15404-0313 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.674497
2CXO J224645.2-021816,1,341.6886921389492,-2.304500077710289,0.8176369259657136,341.6888,-2.3047,Q 2244-0234      ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.825585
2CXO J121249.8+065945,1,183.207602843704,6.996003347298772,0.8191091467256661,183.2075,6.9958,SDSS J12128+0659 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.714925
2CXO J100232.5+014008,1,150.6354855107581,1.6689885702670764,0.8209927529130766,150.6354,1.6692,COSM J10025+0140 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.688034
2CXO J033244.3-275251,1,53.184679100309154,-27.88101817004212,0.8247595978745654,53.1846,-27.8808,ECDF-S 471       ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.7334069999999999
2CXO J141730.4+264456,1,214.37673946723686,26.749126405896806,0.8248773705314123,214.3767,26.7489,1WGA J1417.5+2645,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.885843
2CXO J162622.0+295237,1,246.5919613255553,29.877095774401933,0.8271095096925337,246.5921,29.8769,SDSS J16263+2952 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.665428
2CXO J104811.7+591046,1,162.04875106287,59.17969903706229,0.8280492630260375,162.0492,59.1797,CLANS J10481+5910,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.771616
2CXO J150243.0+111557,1,225.67943114967488,11.265959661926868,0.8281113072268106,225.6796,11.2658,SDSS J15027+1115 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.703813
2CXO J090731.6+515956,1,136.88204137842212,51.999127353797725,0.8287225836939055,136.8821,51.9989,SDSS J09075+5159 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.8630190000000001
2CXO J221550.4-172946,1,333.9603696688855,-17.49632878656324,0.8301893096036618,333.9604,-17.4961,XMS J22158-1729  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.8006979999999999
2CXO J100156.2+020943,1,150.4844041675289,2.1620226040444543,0.8313391611002313,150.4846,2.1619,COSM J10019+0209 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.702821
2CXO J062240.4-002113,1,95.66864194898886,-0.3537685958252511,0.8319328363789019,95.6688,-0.3536,CXOPS J06226-0021,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.687883
2CXO J163317.7+352018,1,248.32399277947601,35.338457960643744,0.8328859528238396,248.3242,35.3383,SDSS J16332+3520 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.681281
2CXO J170403.4+514854,1,256.0142663457765,51.815227984071825,0.8339186096424891,256.0142,51.815,CXO J17040+5148  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.850001
2CXO J015234.7-135929,1,28.14468402639267,-13.99161778352559,0.8371634885744152,28.1446,-13.9914,CXOMP J01525-1359,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.8960440000000001
2CXO J084846.1+611234,1,132.19217796640396,61.209629594738146,0.8375219560225705,132.1921,61.2094,SDSS J08487+6112 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.688131
2CXO J120059.7+313859,1,180.24887989459137,31.649923197281407,0.8399861753048218,180.2488,31.6497,SDSS J12009+3139 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.82649
2CXO J142048.6+394532,1,215.20270741158023,39.75907185002953,0.8439326573333811,215.2025,39.7589,SDSS J14208+3945 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.8733780000000001
2CXO J100013.5+013738,1,150.05647494111582,1.6274340076851723,0.8440110063207203,150.0567,1.6275,SDSS J10002+0137 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.730825
2CXO J232801.4+001705,1,352.0060799901352,0.2847820970096181,0.8453721731564587,352.0063,0.2847,SDSS J23280+0017 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.649142
2CXO J153304.0+302508,1,233.26687594163258,30.41903405759184,0.8466034108518944,233.2671,30.4189,SDSS J15330+3025 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.8281870000000001
2CXO J111422.4+531912,1,168.59337305499568,53.320232120244405,0.8502721753415111,168.5933,53.32,SDSS J11143+5319 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.84006
2CXO J185650.9+024547,1,284.21213649568335,2.763285866356901,0.8507417711665939,284.2120833,2.7630556,PSR J1856+0245  ,ATNF,PULSAR,PULSAR,,2005AJ....129.1993M,0.8508700000000001
2CXO J100014.0+022838,1,150.0586886279801,2.4774085641227965,0.8509987790988511,150.0588,2.4772,SDSS J10002+0228 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.706973
2CXO J005926.8-004938,1,14.861756559493587,-0.8274302697282043,0.8536059068607134,14.8617,-0.8272,SDSS J00594-0049 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.816141
2CXO J211817.4+001316,1,319.5725422968857,0.22133383348257388,0.855461035259858,319.5725,0.2211,SDSS J21182+0013 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.816522
2CXO J095724.3+023518,1,149.35150149336133,2.58843147364663,0.8565416196156346,149.3517,2.5883,SDSS J09574+0235 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.69279
2CXO J174451.1-292116,1,266.2129675402589,-29.354525135543515,0.8590142244439586,266.21275,-29.35467,KS 1741-293             ,LMXBCAT       ,LMXB,LMXB,"T, B",2007A&A...469..807L,0.8517879999999999
2CXO J152151.4+074825,1,230.46440528872563,7.80704134938185,0.860938987311567,230.4646,7.8069,CXO J15218+0748  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.7242649999999999
2CXO J122709.8+124854,1,186.79100698232426,12.815128343578374,0.8610403595285916,186.7908,12.815,SDSS J12271+1248 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.765817
2CXO J221453.8+140022,1,333.7244009691635,14.006241411375818,0.861672113208547,333.7246,14.0061,SDSS J22148+1400 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.790373
2CXO J095935.6+024839,1,149.89861672617576,2.8109548568666236,0.8631683461061108,149.8988,2.8108,SDSS J09595+0248 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.649682
2CXO J053905.5-283316,1,84.77307243850113,-28.55458687409985,0.8659713426566779,84.7729,-28.5544,XMM J05390-2833  ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.711434
2CXO J104718.7+584857,1,161.82803013928788,58.816031329142895,0.8673973889588932,161.8279,58.8158,CLANS J10473+5848,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.74448
2CXO J133445.3+375722,1,203.6888978842992,37.956355653567314,0.8722967584315294,203.6892,37.9564,1WGA J1334.7+3757,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.7732680000000001
2CXO J033149.5-274320,1,52.956473899983905,-27.722228088487164,0.8786933746046093,52.9562,-27.7222,EIS J03318-2743  ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.713854
2CXO J173809.3+584253,1,264.5388100522015,58.71493800727983,0.8811809957811059,264.5387,58.7147,NGC 6418         ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.785687
2CXO J115606.8+233106,1,179.0283915403827,23.51853035932667,0.8826295610326291,179.0283,23.5183,SDSS J11561+2331 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.736302
2CXO J105055.3+132835,1,162.73064432036244,13.476467114771395,0.8888058531960648,162.7304,13.4764,SDSS J10509+1328 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.844044
2CXO J120130.3+011138,1,180.37651922481356,1.1940707868477742,0.8951892490000578,180.3767,1.1939,SDSS J12015+0111 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.843311
2CXO J100129.6+020643,1,150.3736614622061,2.1121067225251515,0.8956757762175974,150.3738,2.1119,SDSS J10014+0206 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.666798
2CXO J142342.0+454111,1,215.92510024789226,45.686642164828775,0.9075158054086973,215.925,45.6864,SDSS J14237+4541 ,VERONCAT,AGN,AGN,Q,2010A&A...518A..10V,0.945622
2CXO J081855.9+312712,1,124.73318151631248,31.45338016076768,0.9114375779642396,124.7329,31.4533,SDSS J08189+3127 ,VERONCAT,AGN,AGN,A,2010A&A...518A..10V,0.82989
