,true_class,pred_class,pred_prob
739,AGN,AGN,0.6286287996199457
740,YSO,YSO,0.9999111819770236
741,HMXB,HMXB,0.9999164103483548
742,STAR,STAR,0.9999704438054139
743,AGN,AGN,0.9998650692145008
744,AGN,AGN,0.9999318001954535
745,AGN,AGN,0.9999947927600418
746,STAR,STAR,0.9999934107717133
747,YSO,YSO,0.9987940266931437
748,AGN,AGN,0.9999549203742176
749,YSO,YSO,0.9993525136913745
750,AGN,AGN,0.9999972486691525
751,STAR,STAR,0.9998975369108004
752,YSO,YSO,0.9997855054272748
753,STAR,STAR,0.9878358442015377
754,AGN,AGN,0.9999918607729946
755,STAR,STAR,0.9999914889764502
756,AGN,AGN,0.9998452918274084
757,STAR,STAR,0.990409474508001
760,STAR,STAR,0.9999869203574366
761,STAR,STAR,0.9999873689173747
763,STAR,STAR,0.999948195898252
767,HMXB,HMXB,0.9999679659557983
769,YSO,YSO,0.9787330346392382
772,YSO,YSO,0.9930426115697552
776,STAR,STAR,0.9999964838088815
778,STAR,STAR,0.9933193770261751
782,STAR,STAR,0.9941280936148316
784,STAR,STAR,0.9999954512623269
788,STAR,STAR,0.9999984585227201
789,STAR,YSO,0.940998777002698
790,STAR,STAR,0.9999924994399632
792,ULX,ULX,0.9925560264376319
794,STAR,STAR,0.9999883936495584
796,ULX,ULX,0.911284360755872
799,STAR,STAR,0.9998854823574861
800,STAR,STAR,0.9999760697261053
1009,PULSAR,PULSAR,0.9160511574228187
1030,PULSAR,PULSAR,0.9985919225744722
1083,PULSAR,CV,0.9874801216782123
1137,PULSAR,CV,0.9927543524329792
1161,PULSAR,CV,0.9264817405426874
598,LMXB,LMXB,0.9999990463870257
623,CV,CV,0.7802038152226314
628,CV,AGN,0.9300740528873414
668,CV,CV,0.9986282751810818
690,CV,CV,0.9972146288557685
704,LMXB,LMXB,0.9999992664745483
709,LMXB,LMXB,0.9999838410168591
717,CV,CV,0.6150983663628647
718,CV,AGN,0.9865017989410811
758,AGN,AGN,0.9996514117954551
759,AGN,AGN,0.9999598092194494
762,CV,CV,0.9474588729603516
764,CV,YSO,0.6671337377493327
765,AGN,AGN,0.9999862850594483
766,AGN,AGN,0.9999890388873426
768,AGN,ULX,0.9979317652686961
770,AGN,AGN,0.9999960784715373
771,AGN,AGN,0.9999675826647983
773,AGN,AGN,0.9999970547060933
774,AGN,AGN,0.9999950881112513
775,AGN,AGN,0.9983386102523331
777,AGN,AGN,0.9999846836575037
780,YSO,STAR,0.8679342198411896
781,AGN,AGN,0.9999977599219161
783,AGN,AGN,0.9999895107574679
785,HMXB,HMXB,0.9992967064322665
786,AGN,AGN,0.9999590686703844
787,YSO,CV,0.9883850172772229
791,AGN,AGN,0.9999968941274986
793,AGN,AGN,0.9999605103197257
795,AGN,AGN,0.9999790149206789
797,ULX,ULX,0.9550114150603057
798,YSO,YSO,0.9994171016320614
802,HMXB,HMXB,0.9998223327303303
803,STAR,STAR,0.9999915601674111
804,STAR,STAR,0.9999311660406818
805,STAR,STAR,0.9999928375071663
806,YSO,YSO,0.9999169423573364
807,STAR,STAR,0.9999951172112763
808,YSO,YSO,0.9949573161216148
809,HMXB,HMXB,0.9997909896713748
810,AGN,AGN,0.9995989890057059
811,HMXB,HMXB,0.999968962468823
812,AGN,AGN,0.9989856463041212
813,AGN,AGN,0.969565497173595
814,STAR,CV,0.51979680277367
816,STAR,STAR,0.9918245311136513
817,STAR,STAR,0.9996530175220392
818,AGN,AGN,0.998242147061676
819,YSO,YSO,0.999953964097496
820,STAR,STAR,0.9998480206401175
821,LMXB,LMXB,0.9999987482702467
822,AGN,AGN,0.9992410476165571
823,HMXB,AGN,0.9933609226486347
824,AGN,AGN,0.9986805878889918
825,STAR,STAR,0.9999925617677914
826,AGN,AGN,0.9954781217082262
827,STAR,STAR,0.9999795652558985
828,HMXB,HMXB,0.9009507492541217
829,AGN,AGN,0.9999912493253407
830,LMXB,ULX,0.7703365885325215
831,AGN,AGN,0.9999927989536022
832,STAR,STAR,0.9999889228063545
833,STAR,YSO,0.9801632051960769
834,AGN,AGN,0.9999947899331674
835,LMXB,LMXB,0.9999989702667073
836,AGN,AGN,0.9999947650334255
837,ULX,ULX,0.9991726903277922
838,STAR,STAR,0.9999981745276646
839,STAR,STAR,0.9999937802561856
840,STAR,YSO,0.92188188671581
842,STAR,STAR,0.9999908238655548
843,STAR,STAR,0.9999927678655343
844,STAR,STAR,0.9981193569679251
845,AGN,AGN,0.9999977887613857
846,YSO,YSO,0.9996256538264838
847,HMXB,HMXB,0.9999959996076289
848,HMXB,STAR,0.9590311180208106
849,YSO,YSO,0.9994955402172242
850,AGN,AGN,0.9999813407728659
851,STAR,STAR,0.9957091544224177
853,HMXB,HMXB,0.999936087529126
854,STAR,STAR,0.9999954786171072
855,STAR,STAR,0.991715319516756
856,YSO,YSO,0.9999023524236771
857,HMXB,HMXB,0.9999963609950687
858,AGN,AGN,0.9999865216235129
859,AGN,AGN,0.9998270433264603
860,STAR,STAR,0.9014100481134477
861,STAR,STAR,0.7738996203843558
862,AGN,AGN,0.9999979056359648
863,YSO,YSO,0.9999881218830302
864,STAR,STAR,0.9999832537896481
865,STAR,YSO,0.9976604459811107
866,YSO,YSO,0.9992998593319077
867,AGN,AGN,0.9999592208232533
868,STAR,STAR,0.9999244470667228
869,STAR,STAR,0.9999387176527738
870,AGN,AGN,0.999953979638867
871,STAR,STAR,0.9999812156212167
872,HMXB,HMXB,0.9986250506638412
873,AGN,AGN,0.9826803867187315
874,AGN,AGN,0.9999863939515987
875,AGN,AGN,0.9999768839077605
876,STAR,STAR,0.99832510787224
877,HMXB,ULX,0.6909048379830331
878,STAR,ULX,0.7460600807522665
879,AGN,AGN,0.9994938089568245
880,YSO,YSO,0.9998641372265525
881,STAR,STAR,0.9999125897112913
882,HMXB,HMXB,0.8047707965690745
883,STAR,STAR,0.9999288721101363
884,AGN,AGN,0.9999949581575083
885,LMXB,LMXB,0.9999990310205237
886,STAR,STAR,0.9998957833303235
887,AGN,AGN,0.9999069069407249
888,STAR,STAR,0.9998775707719513
889,STAR,STAR,0.9999925783591673
890,STAR,STAR,0.9999768622109729
891,YSO,YSO,0.9999248771052481
892,STAR,STAR,0.9999936057947739
893,AGN,AGN,0.9999180380192775
894,YSO,YSO,0.9999942868847083
895,AGN,AGN,0.9999155073761132
896,AGN,AGN,0.9999909438442266
897,YSO,YSO,0.9226787597366035
898,AGN,AGN,0.9999968329174711
899,YSO,YSO,0.9999768315211959
900,STAR,STAR,0.9999855314124299
901,STAR,STAR,0.9993997745615731
902,YSO,YSO,0.99992999338801
903,YSO,YSO,0.5396728103834723
904,YSO,YSO,0.9974479332389916
905,YSO,YSO,0.9959082098965983
906,AGN,AGN,0.9999973240142699
907,STAR,STAR,0.9999492068820013
908,AGN,AGN,0.8826165325591757
909,STAR,STAR,0.9999265804191997
910,STAR,STAR,0.9999953974521341
911,HMXB,HMXB,0.9999786625482302
912,AGN,AGN,0.9999325051396633
913,AGN,AGN,0.9999961508988778
914,YSO,YSO,0.8746526716621832
915,YSO,YSO,0.9999938866457515
916,YSO,YSO,0.998505535764594
917,YSO,YSO,0.9999527789633393
918,YSO,YSO,0.9999682197141945
919,AGN,AGN,0.9999929558003758
920,AGN,AGN,0.9999948608334276
921,STAR,STAR,0.9999965773139867
922,HMXB,HMXB,0.976592840579208
923,STAR,STAR,0.9999874591672293
924,STAR,STAR,0.9999581604388497
925,AGN,AGN,0.9999963636569967
926,STAR,STAR,0.9999972877015737
927,AGN,AGN,0.9999250360466927
928,STAR,STAR,0.9999642227205662
929,YSO,YSO,0.9978178084243319
930,STAR,STAR,0.9980461405048086
931,STAR,HMXB,0.8199713781001065
932,YSO,YSO,0.9638853693500553
933,AGN,AGN,0.9999515237047903
934,YSO,YSO,0.9938797034171867
935,HMXB,HMXB,0.9998822741652988
936,YSO,YSO,0.9996193868472253
937,STAR,STAR,0.999999010430505
938,AGN,AGN,0.9999195772886557
939,AGN,AGN,0.9962170973025375
940,STAR,STAR,0.999383067186919
941,STAR,STAR,0.9999628361144298
942,ULX,CV,0.5442768279783835
943,AGN,AGN,0.9999875406333215
944,YSO,YSO,0.9999856594992357
945,STAR,STAR,0.9999928999954589
946,AGN,AGN,0.9998809454869838
947,STAR,CV,0.944181842142584
948,AGN,AGN,0.9999967561849455
949,YSO,YSO,0.9994829974857399
950,HMXB,HMXB,0.9998450966104342
951,STAR,STAR,0.9999981620490132
952,AGN,AGN,0.9999959911583702
953,AGN,AGN,0.9999854452208351
954,STAR,STAR,0.9999884439362475
955,STAR,STAR,0.9999574711916803
956,STAR,STAR,0.9999928971159907
957,STAR,STAR,0.9999944616159491
958,AGN,AGN,0.9999976633954374
959,ULX,ULX,0.9507459539122596
960,STAR,STAR,0.7833328422069831
961,AGN,AGN,0.9999841441701716
962,STAR,STAR,0.99998747681198
963,ULX,PULSAR,0.7096638002974442
964,HMXB,HMXB,0.9979653664715125
965,STAR,STAR,0.9992217873946804
966,AGN,AGN,0.9111529061718633
967,STAR,STAR,0.9999599922408199
968,STAR,STAR,0.9999378973464664
969,YSO,YSO,0.9999582300312491
970,YSO,YSO,0.9999773187374401
971,YSO,YSO,0.9997730126522861
973,AGN,AGN,0.9999942005851375
974,STAR,STAR,0.9953064453929865
975,HMXB,HMXB,0.9931353425745418
977,STAR,STAR,0.9997845318591425
978,AGN,AGN,0.9999711303809814
979,HMXB,HMXB,0.9936267368863765
980,STAR,STAR,0.9999834748529589
981,STAR,STAR,0.8739391050425539
982,STAR,STAR,0.9998076325976331
983,STAR,STAR,0.9999992352854848
984,STAR,STAR,0.9999895029449614
985,STAR,STAR,0.9999945567666977
986,YSO,YSO,0.9991333646074654
987,YSO,YSO,0.9999737889905965
988,AGN,AGN,0.9987719915929099
989,ULX,ULX,0.9885026601957708
990,AGN,AGN,0.9998088398603868
991,YSO,YSO,0.9999847136573675
992,YSO,YSO,0.9998006454826055
993,STAR,STAR,0.9999935901121422
994,STAR,STAR,0.9995061215947919
995,STAR,STAR,0.9997509587340699
996,YSO,YSO,0.9998746901002434
997,AGN,ULX,0.6609521827066334
998,STAR,STAR,0.9999867490218711
999,STAR,STAR,0.9999905433902091
1000,YSO,YSO,0.9999888822240123
1001,AGN,AGN,0.9999977090825437
1002,STAR,STAR,0.9999946408918304
1003,AGN,AGN,0.9999956976663859
1004,STAR,STAR,0.9837175498736661
1005,AGN,AGN,0.9994167522190367
1006,HMXB,HMXB,0.5608440595958915
1007,AGN,AGN,0.9985936301630594
1008,AGN,AGN,0.9999911966895342
1010,ULX,ULX,0.5109346988275579
1011,AGN,AGN,0.9999621920099623
1012,AGN,AGN,0.9967183699194265
1013,YSO,YSO,0.710077076152486
1014,AGN,AGN,0.999996287878715
1015,AGN,AGN,0.9999980449387473
1016,HMXB,HMXB,0.9988495273662521
1017,YSO,YSO,0.9996877509719163
1018,STAR,STAR,0.9998393211426999
1019,AGN,AGN,0.9999039493776408
1020,AGN,AGN,0.999415113702451
1021,AGN,AGN,0.9999180713889936
1022,AGN,AGN,0.9653197833487063
1023,AGN,AGN,0.9999890059374915
1024,STAR,STAR,0.9921927887931052
1025,STAR,STAR,0.9999734185953895
1026,HMXB,HMXB,0.9494245237449405
1027,YSO,YSO,0.9993635704528971
1028,AGN,AGN,0.9999945086543343
1029,AGN,ULX,0.41180419819693453
1031,AGN,AGN,0.9999981051537434
1032,HMXB,HMXB,0.9965611549122007
1033,AGN,AGN,0.9999582100999782
1035,HMXB,HMXB,0.997561821655857
1036,YSO,YSO,0.9999096658933785
1037,STAR,STAR,0.9997810183587077
1038,AGN,AGN,0.999979568715929
1039,YSO,YSO,0.9990343485724741
1041,STAR,STAR,0.9901918622945398
1042,STAR,STAR,0.9974043035073317
1043,AGN,AGN,0.9999943755735431
1044,AGN,AGN,0.999988549801701
1045,YSO,YSO,0.9999983044346278
1046,STAR,STAR,0.9998280628684095
1047,AGN,AGN,0.9999080980013183
1048,STAR,STAR,0.9999851525976998
1049,STAR,STAR,0.9990968998562922
1050,STAR,STAR,0.9999877799037062
1051,STAR,STAR,0.9998741283118578
1052,AGN,AGN,0.9999958723263835
1053,AGN,AGN,0.9914962068426308
1054,STAR,STAR,0.998006954900289
1055,HMXB,HMXB,0.9991147649867373
1056,STAR,STAR,0.57415422824204
1057,STAR,STAR,0.9996537562186545
1058,STAR,STAR,0.9738343624275715
1059,AGN,AGN,0.9999971246977715
1060,YSO,YSO,0.9997441092875113
1061,ULX,ULX,0.9003658955496988
1062,STAR,STAR,0.9991574141420613
1063,AGN,AGN,0.9999623273766045
1064,STAR,STAR,0.9669197730828079
1065,AGN,AGN,0.9995628369169454
1066,STAR,STAR,0.9999838067212167
1067,STAR,STAR,0.9999640687952298
1068,YSO,YSO,0.9990439305371877
1069,HMXB,HMXB,0.9349255920796128
1070,AGN,AGN,0.9999980596281609
1071,STAR,STAR,0.9999938712916527
1072,STAR,STAR,0.9998001429703315
1073,AGN,AGN,0.9999878211231367
1074,STAR,STAR,0.9999973616463933
1075,AGN,AGN,0.9999972796297408
1076,HMXB,HMXB,0.9999816812586144
1077,STAR,STAR,0.999988323162282
1078,STAR,STAR,0.9994358194973636
1079,AGN,AGN,0.9981737974880818
1080,AGN,AGN,0.9999749994871189
1081,STAR,STAR,0.9999057520619146
1082,STAR,STAR,0.9999926193613176
1084,AGN,AGN,0.9807947301500998
1085,YSO,YSO,0.9999233762235925
1086,STAR,STAR,0.9998684540365798
1087,YSO,YSO,0.6979152109883976
1088,STAR,STAR,0.9996968527560678
1089,HMXB,HMXB,0.9999931152348491
1090,YSO,YSO,0.9991766613618152
1092,YSO,YSO,0.9997985546054655
1093,STAR,STAR,0.9998305851823482
1094,AGN,AGN,0.9969298527894512
1095,ULX,ULX,0.9998142302742608
1096,HMXB,HMXB,0.9981451684806301
1097,AGN,AGN,0.9995753895069494
1098,HMXB,CV,0.9227930754475205
1099,YSO,YSO,0.9983930442940349
1100,STAR,STAR,0.9999933126342677
1101,AGN,AGN,0.9999964963557348
1102,AGN,AGN,0.999460450231277
1103,AGN,AGN,0.9994842679045428
1104,STAR,STAR,0.9999876451878151
1105,AGN,AGN,0.9999815808966562
1106,YSO,YSO,0.9999480376652078
1107,STAR,STAR,0.999996375670802
1109,STAR,STAR,0.9981538820583763
1112,AGN,AGN,0.9999709930172872
1113,YSO,YSO,0.9983262744478658
1114,AGN,AGN,0.9999949844468046
1115,YSO,YSO,0.9831040072490916
1116,AGN,AGN,0.9970121985428039
1117,HMXB,HMXB,0.7425113774524935
1118,STAR,STAR,0.9999856382406408
1119,ULX,HMXB,0.40094196937998416
1120,YSO,YSO,0.9999756286686231
1121,YSO,YSO,0.9999883293838505
1122,STAR,STAR,0.9998075609565955
1123,STAR,STAR,0.9999854625344233
1124,STAR,STAR,0.9969585248626041
1126,HMXB,HMXB,0.9983879934981948
1127,HMXB,HMXB,0.9593513253410939
1129,HMXB,HMXB,0.9998989838309578
1134,STAR,STAR,0.9999969000119057
1136,STAR,PULSAR,0.9375843727339352
1138,AGN,AGN,0.9999480195979759
1139,STAR,STAR,0.9990782526337585
1140,STAR,STAR,0.9999789260673347
1141,HMXB,HMXB,0.9996612455056315
1143,AGN,AGN,0.9999801066335974
1145,AGN,AGN,0.9994573796969667
1147,STAR,STAR,0.9999446430260783
1148,AGN,AGN,0.9999978113450734
1149,STAR,STAR,0.999967917315199
1150,AGN,AGN,0.9839508957812313
1151,STAR,STAR,0.998975501063577
1152,STAR,STAR,0.9999913951286671
1153,HMXB,HMXB,0.9986613818145876
1154,STAR,STAR,0.9999927229232471
1155,STAR,STAR,0.9998091142344581
1156,STAR,STAR,0.9999950301427305
1157,STAR,STAR,0.9942751792100489
1158,AGN,AGN,0.7907900351126266
1159,STAR,STAR,0.9986326006802557
1162,AGN,AGN,0.9999574796434093
1163,AGN,STAR,0.41616635118968837
1164,AGN,AGN,0.9999904737531364
1165,STAR,STAR,0.9999934266571252
1166,STAR,STAR,0.9999984046023369
1167,STAR,STAR,0.9999078387604299
1169,STAR,STAR,0.9998056623869443
1173,HMXB,HMXB,0.8655132062771519
1174,STAR,STAR,0.9999404478132271
1177,STAR,STAR,0.9999829597957095
1180,STAR,STAR,0.9999881939324929
1187,STAR,STAR,0.9996650668376644
1191,STAR,STAR,0.9999832614250685
1194,STAR,STAR,0.9999721726552121
1259,PULSAR,ULX,0.9661763353537292
1328,PULSAR,CV,0.45444141156176787
1446,PULSAR,PULSAR,0.9809391423139413
1490,PULSAR,CV,0.9804120793645288
1526,PULSAR,HMXB,0.7587863867357053
1596,PULSAR,PULSAR,0.4277458337031356
779,CV,CV,0.999730384439042
801,CV,CV,0.999989391628742
815,CV,AGN,0.9737005462292643
841,CV,YSO,0.9590387632007717
852,CV,CV,0.8024925505219389
972,CV,PULSAR,0.9901898389260565
976,CV,CV,0.533295622805369
1034,CV,CV,0.9976729287866146
1040,LMXB,LMXB,0.999994411588091
1125,YSO,YSO,0.9999654121147865
1128,YSO,YSO,0.999991292029132
1130,ULX,HMXB,0.8741360430208257
1131,ULX,ULX,0.8249608932612635
1132,YSO,YSO,0.9988894564943253
1133,YSO,YSO,0.9999512316053139
1135,YSO,YSO,0.9997921012303489
1142,YSO,YSO,0.9999654264300436
1144,YSO,YSO,0.9998981483500877
1146,YSO,YSO,0.9983869658327434
1160,YSO,YSO,0.9999766029090696
1168,YSO,YSO,0.99995042925103
1170,AGN,AGN,0.9998953912086774
1171,AGN,AGN,0.9999728406452142
1172,AGN,AGN,0.9999943307666993
1175,AGN,AGN,0.9999963512721607
1176,ULX,ULX,0.9871943338417548
1178,YSO,YSO,0.9992085786847106
1179,YSO,STAR,0.7267581107941713
1181,HMXB,YSO,0.9897533465294712
1182,HMXB,HMXB,0.9258250380952211
1183,HMXB,STAR,0.632004453116162
1184,AGN,AGN,0.9997841089869882
1185,AGN,AGN,0.997610574373851
1186,YSO,YSO,0.9998856419645877
1188,YSO,YSO,0.9989698591182924
1189,YSO,YSO,0.9999804318127874
1190,AGN,AGN,0.9999940145312978
1192,AGN,AGN,0.9999915519090666
1193,AGN,AGN,0.9999881178684266
1195,AGN,AGN,0.9999979999374259
1196,YSO,YSO,0.9956032808576041
1197,ULX,ULX,0.6734259418761827
1198,AGN,AGN,0.998309948756806
1199,YSO,YSO,0.9997490089144997
1200,LMXB,HMXB,0.8900999709176697
1201,YSO,YSO,0.9998451778949969
1202,AGN,AGN,0.9757776049667516
1203,AGN,AGN,0.9998659586784524
1204,AGN,AGN,0.9999063666260394
1205,STAR,STAR,0.999969644394438
1206,LMXB,LMXB,0.9999985119674568
1207,STAR,STAR,0.9999535516882696
1208,STAR,STAR,0.9999658502956387
1209,STAR,STAR,0.9921758581145762
1210,LMXB,CV,0.5971396794525903
1211,STAR,STAR,0.9981377663801441
1212,AGN,AGN,0.9999833828084549
1213,HMXB,HMXB,0.944647619131979
1214,STAR,STAR,0.9994141579723067
1215,AGN,AGN,0.9999970918978499
1216,STAR,STAR,0.9987049181636406
1217,HMXB,HMXB,0.9944857892578913
1218,AGN,AGN,0.952389045404725
1219,STAR,STAR,0.9999024282452453
1220,YSO,YSO,0.9721811673586327
1221,STAR,STAR,0.9997908735561162
1222,AGN,AGN,0.9648912578525075
1223,STAR,HMXB,0.929464423453704
1224,YSO,YSO,0.9954116936543245
1225,YSO,YSO,0.9999916439693436
1226,STAR,STAR,0.9996562998748006
1227,YSO,YSO,0.6159105087792338
1228,STAR,STAR,0.9998786499832131
1229,YSO,YSO,0.9995363201800167
1230,AGN,AGN,0.9999843163685045
1231,AGN,AGN,0.9997791633061928
1232,AGN,AGN,0.9999844287415596
1233,AGN,AGN,0.9999815006747472
1234,HMXB,HMXB,0.9987476686752973
1235,STAR,STAR,0.9999887242561032
1236,AGN,AGN,0.838368836516284
1237,YSO,YSO,0.984181235823947
1238,STAR,STAR,0.9977680511678025
1239,AGN,AGN,0.9973064888146121
1240,STAR,STAR,0.9998764700967195
1241,AGN,AGN,0.999992570076837
1242,HMXB,HMXB,0.9999039752116816
1243,STAR,STAR,0.8876067726689725
1244,YSO,YSO,0.9996685055270487
1245,YSO,YSO,0.9999325763968684
1246,YSO,YSO,0.9937453037075369
1247,STAR,STAR,0.9990067283520659
1248,AGN,AGN,0.9999924989575002
1249,YSO,YSO,0.9999790982482252
1250,STAR,STAR,0.9999970908381455
1251,YSO,YSO,0.999964468934024
1252,STAR,STAR,0.9999541587965712
1253,AGN,AGN,0.6080528436876806
1254,AGN,STAR,0.7517309547801172
1255,AGN,AGN,0.9999776787986282
1256,STAR,STAR,0.9983958975322111
1257,AGN,AGN,0.994281062679894
1258,HMXB,HMXB,0.999975732803692
1260,YSO,YSO,0.9999489131759138
1261,STAR,STAR,0.8794972086946082
1262,STAR,STAR,0.9999979057627175
1264,AGN,AGN,0.9999968630853121
1265,AGN,AGN,0.9999941392490607
1266,AGN,AGN,0.9997796472195938
1267,STAR,STAR,0.993434897897065
1268,HMXB,HMXB,0.9999930854522905
1269,AGN,AGN,0.5021309898487344
1270,AGN,AGN,0.9992230460726355
1272,STAR,STAR,0.9999453160830301
1273,AGN,AGN,0.9906998750315213
1274,YSO,YSO,0.9995560163809123
1275,HMXB,HMXB,0.9918945075322336
1276,AGN,AGN,0.9962231617730998
1277,AGN,AGN,0.9999897586607394
1278,STAR,STAR,0.994819065990844
1279,STAR,STAR,0.8093735562454051
1280,AGN,AGN,0.996096912959458
1281,HMXB,HMXB,0.9999841073313483
1282,STAR,STAR,0.9999491728880995
1283,STAR,STAR,0.999970765693331
1284,AGN,AGN,0.9999916978003369
1285,STAR,STAR,0.9995725108285658
1286,STAR,STAR,0.9999795251687549
1287,STAR,STAR,0.9953242754537355
1288,AGN,AGN,0.9838260107154473
1289,STAR,STAR,0.9999308248600639
1290,AGN,AGN,0.999996450249536
1291,STAR,STAR,0.9998934671414254
1292,STAR,STAR,0.9999746926488878
1293,STAR,STAR,0.9999471315514686
1294,AGN,AGN,0.9999936343973159
1295,STAR,STAR,0.9999704468507127
1296,STAR,STAR,0.9999283704657775
1297,AGN,AGN,0.99990754757715
1298,HMXB,HMXB,0.9999923422107495
1299,STAR,STAR,0.9999707392434647
1300,ULX,HMXB,0.6501628409748719
1301,STAR,STAR,0.9999356664934883
1302,STAR,STAR,0.9999909386839906
1303,STAR,YSO,0.9973188569040712
1304,AGN,AGN,0.9999931662486284
1305,STAR,STAR,0.9995705379799188
1306,YSO,YSO,0.9999907671273343
1307,STAR,STAR,0.9999875212586403
1308,HMXB,HMXB,0.9994470647367981
1309,STAR,STAR,0.9999748648315119
1310,HMXB,HMXB,0.9999893218762909
1311,STAR,STAR,0.9998693907813819
1312,AGN,AGN,0.9999946448649571
1313,HMXB,HMXB,0.9999484260720833
1314,STAR,STAR,0.9999968539361687
1315,STAR,STAR,0.9949480819391269
1316,AGN,AGN,0.999434165393967
1317,YSO,YSO,0.9999123328750582
1318,STAR,STAR,0.9999942905968198
1319,STAR,STAR,0.9856430393493706
1320,STAR,STAR,0.9999943549686234
1321,STAR,PULSAR,0.9918022961084076
1322,AGN,AGN,0.999978315509552
1323,STAR,STAR,0.9999832007298162
1324,ULX,ULX,0.998664810867605
1325,AGN,AGN,0.9068455607633741
1326,AGN,AGN,0.9999797135583498
1327,HMXB,AGN,0.511531700583307
1329,STAR,STAR,0.99992859154305
1330,STAR,STAR,0.9999978134542015
1331,YSO,YSO,0.9160396711711374
1332,ULX,ULX,0.898928848879864
1333,YSO,YSO,0.791666440620718
1334,STAR,STAR,0.9704549226784693
1335,YSO,YSO,0.999666856448839
1336,STAR,STAR,0.9999737044758351
1337,AGN,AGN,0.9999826094149563
1338,STAR,STAR,0.9999474775044292
1339,AGN,AGN,0.9997202105842452
1340,STAR,STAR,0.9999767036412626
1341,HMXB,HMXB,0.9999716765998811
1342,AGN,AGN,0.9997091217325601
1343,YSO,YSO,0.9980303143027263
1344,STAR,STAR,0.9999933037645583
1345,STAR,STAR,0.9999895458691516
1346,YSO,YSO,0.9999392470254086
1347,STAR,STAR,0.9999172398531616
1348,LMXB,LMXB,0.9071266966102768
1349,AGN,AGN,0.9999595385652662
1350,AGN,AGN,0.9849813074941184
1351,STAR,STAR,0.9999960159600854
1352,LMXB,AGN,0.9848911325875401
1353,YSO,YSO,0.9915754873915009
1354,STAR,STAR,0.9999819283158466
1355,HMXB,HMXB,0.997009590067325
1356,AGN,AGN,0.9999099663214622
1357,STAR,STAR,0.9999962629056967
1358,STAR,STAR,0.9999919710399111
1359,STAR,STAR,0.9999634258883887
1360,STAR,STAR,0.999977036838069
1361,AGN,AGN,0.9999772532288219
1362,AGN,AGN,0.9999864883334207
1363,HMXB,HMXB,0.9997934028907414
1364,AGN,AGN,0.9997123849429352
1365,STAR,STAR,0.9994230507755733
1366,HMXB,HMXB,0.9999849796632411
1367,HMXB,HMXB,0.9994494267750766
1368,HMXB,HMXB,0.9999933000210371
1369,AGN,AGN,0.998950529308701
1370,AGN,AGN,0.8580906390014642
1371,STAR,STAR,0.6252308167637285
1372,STAR,STAR,0.9999770418585556
1373,STAR,STAR,0.9998435940869564
1374,STAR,STAR,0.9998840137156098
1375,STAR,STAR,0.9944905932796577
1376,STAR,STAR,0.9938980376475646
1377,AGN,AGN,0.9998419382708227
1378,AGN,AGN,0.9999926169935719
1379,STAR,STAR,0.9999814048792275
1380,STAR,STAR,0.9994413195149501
1381,STAR,STAR,0.9849944232212955
1382,AGN,AGN,0.9999940252631279
1383,AGN,AGN,0.9999987097212671
1384,STAR,STAR,0.9999830445960148
1385,STAR,STAR,0.9998791336026107
1386,HMXB,HMXB,0.9972542992122728
1388,HMXB,HMXB,0.9999260407255253
1389,AGN,AGN,0.9999911782078511
1390,YSO,YSO,0.9995347698443472
1391,STAR,STAR,0.9999933574625093
1392,STAR,STAR,0.9999803500804618
1393,STAR,STAR,0.9998312677097485
1394,STAR,STAR,0.9871576373320511
1395,LMXB,LMXB,0.9999978422653906
1396,AGN,AGN,0.979741901231931
1397,YSO,YSO,0.9996622375165429
1398,AGN,AGN,0.9999935207991938
1399,STAR,STAR,0.9999194898069759
1400,STAR,STAR,0.9999978530467886
1402,HMXB,HMXB,0.9991806445406958
1403,AGN,AGN,0.9999446939247827
1404,AGN,AGN,0.9999935287140136
1405,AGN,AGN,0.9999981133243163
1406,STAR,STAR,0.9999754093008575
