angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,name,ra,dec,class,prob,prob_margin,gal_l,gal_b,var_flag,b-csc,h-csc,m-csc,s-csc,u-csc,hard_hm,hard_hs,hard_ms,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,umag,gmag,rmag,imag,zmag,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,fuv_mag,nuv_mag,g_mag,bp_mag,rp_mag,bp-R,g-J,g-W2,bp-H,bp-W3,rp-K,J-H,J-W1,W1-W2,r
2.409615,6.02551658768,-72.07808714061,0.0002834,0.0000875,145.98,4689639473004367232,6.02551658768,0.1743,-72.07808714061,0.2399,,,,,,,,,53,15.0690,396.04,0.415,3.755e+01,3,,,5,,0,6.88624e+04,3.52968e+02,13.592412,,,,,,,,,,0,,,,,,,0.006210,,,13.592412,0.006210,6.88624e+04,,0.1743,0.2399,-0.8054,2CXO J002406.3-720439,6.0265911345946375,-72.07750518421655,CV,0.5780627860267822,0.2934521267364291,305.894328,-44.893203,1,1.5824286406268E-15,1.0848063442516998E-15,2.2110871023352003E-16,3.6686697903313996E-16,7.1829299966379E-17,0.28482198625859,-0.16239850093691,-0.42223610243598,5.0,0.8482093597471,0.96772641584374,0.910205073563292,0.0,0.30928937562826,1.9194571346955E-6,,,,,,,,,,,,,,,11.962056,12.302706,10.943675,1.3590309999999999,,,,,,,,,13.973120780221814
1.220924,6.02031900102,-72.08481080648,0.0014445,0.0009605,106.30,4689639266848613888,6.02031900102,1.4124,-72.08481080648,1.0071,,,,,,,,,58,234.7968,225308.40,5.116,7.376e+03,3,,,8,,0,1.46514e+05,2.33901e+03,12.772668,1.93954e+05,9.66789e+03,12.119293,2.92206e+05,11.083674,3.318,1.035620,,,0,,,,,,,0.017551,0.054192,0.021815,12.772668,0.017551,1.46514e+05,2.098,1.4124,1.0071,-0.2205,2CXO J002405.0-720506,6.021003623784679,-72.08507664401832,CV,0.9352031658847242,0.8844995315439215,305.895129,-44.885459999999995,0,3.2549050408968E-15,1.1997486254723E-15,7.9646280224243E-16,1.0052579702361E-15,0.0,-0.16489693941287,-0.32354778263585,-0.15990006246096,0.0,0.47136502129763996,0.78586949436776,0.58705922168487,6.0,0.9903410450726232,1.498774939594E-6,,,,,,,,,,,,,,,12.772668,12.119293,11.083674,1.0356190000000005,,,,,,,,,13.980665505421536
1.836761,6.03473628909,-72.08074128183,0.0017096,0.0012448,179.83,4689639266844729088,6.03480432775,0.0680,-72.08075423941,0.0837,0.4380,0.0805,5.4420,5.539,4.710,0.077,-2.915,0.109,247,35.2286,12038.44,0.712,5.053e+02,95,1.3305,0.0180,19,2.976,0,6.14015e+05,1.11967e+03,11.216920,3.05347e+05,2.88101e+03,11.626557,7.76641e+05,10.022345,1.762,1.604213,,,0,,,,,,,0.003393,0.010617,0.005431,11.216920,0.003393,6.14015e+05,0.479,1.2448,1.7096,-0.0019,2CXO J002408.6-720449,6.036118868006724,-72.08045957484774,PULSAR,0.958467779928812,0.9172687381173883,305.889613,-44.89072,0,0.0,0.0,5.783333128190799E-17,1.3399378019026E-16,1.0618478428375E-16,-0.2685821361649,-0.99937539038101,-0.55840099937539,1.0,0.58584878495599,0.8122412423830699,0.58466656170584,3.0,0.49966546791524996,6.941840111550801E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,14.14855861255655
2.785871,6.01201694849,-72.08490938378,0.0003305,0.0000450,81.81,4689639266835436928,6.01201694849,0.3272,-72.08490938378,0.0648,,,,,,,,,40,8.2322,157.11,0.193,9.630e+00,3,,,5,,0,1.46628e+05,1.27026e+02,12.771826,,,,,,,,,,0,,,,,,,0.002911,,,12.771826,0.002911,1.46628e+05,,0.3272,0.0648,0.7130,2CXO J002403.4-720505,6.0145142115000585,-72.08481583638246,CV,0.9949348098458826,0.9908450985332777,305.8979700000001,-44.885419,1,1.9478434899595002E-14,1.0990758729439001E-14,4.1797377872604E-15,4.7252688619767E-15,1.1992762242028E-15,0.06745783885071799,-0.19737663960025,-0.26108682073704,10.0,1.0,1.0,1.0,8.0,1.0,5.7540924443938E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24940223826737
2.853075,6.01256989487,-72.08533582580,0.0046488,0.0030476,45.06,4689639266835359104,6.01263842585,0.2244,-72.08535504554,0.1830,0.3036,0.2427,1.2511,6.418,4.743,0.239,-4.324,0.246,190,65.1730,49262.49,1.612,2.267e+03,95,1.6613,0.0467,18,5.896,0,4.52069e+05,2.21992e+03,11.549355,3.37386e+05,1.01758e+04,11.518224,7.51305e+05,10.058354,2.408,1.459869,,,0,,,,,,,0.006001,0.032865,0.055494,11.549355,0.006001,4.52069e+05,1.143,3.9323,3.9289,0.3988,2CXO J002403.4-720505,6.0145142115000585,-72.08481583638246,CV,0.9949348098458826,0.9908450985332777,305.8979700000001,-44.885419,1,1.9478434899595002E-14,1.0990758729439001E-14,4.1797377872604E-15,4.7252688619767E-15,1.1992762242028E-15,0.06745783885071799,-0.19737663960025,-0.26108682073704,10.0,1.0,1.0,1.0,8.0,1.0,5.7540924443938E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24940223826737
1.897712,6.01010370630,-72.08034784868,0.0010370,0.0001301,106.29,4689639473007347840,6.01010370630,0.9960,-72.08034784868,0.3166,,,,,,,,,42,9.3901,188.83,0.434,3.446e+01,3,,,5,,0,5.97419e+04,1.01394e+03,13.746669,1.33843e+05,1.56693e+04,12.522050,1.86746e+05,11.569769,5.366,0.952281,,,0,,,,,,,0.018632,0.127140,0.031940,13.746669,0.018632,5.97419e+04,4.154,0.9960,0.3166,-0.9039,2CXO J002402.1-720450,6.008913169045683,-72.08072692649941,PULSAR,0.7480870435568643,0.5037541624849008,305.9012390000001,-44.889204,0,4.686493096215201E-16,1.7073789843999E-16,,,,-0.31230480949407,-0.6346033728919399,-0.36727045596502,,,,,0.0,0.12482467636661998,3.8197545942986004E-7,,,,,,,,,,,,,,,13.746669,12.52205,11.569769,0.9522809999999993,,,,,,,,,16.4153357836856
2.295484,6.00992327812,-72.08128369564,0.0013470,0.0004876,171.94,4689639472993870592,6.00992327812,0.5184,-72.08128369564,1.3355,,,,,,,,,56,104.4293,25040.12,1.907,1.051e+03,3,,,6,,0,,,,,,,2.96587e+05,11.067515,,,,,0,,,,,,,,,0.053986,,,,,0.5184,1.3355,-0.3162,2CXO J002402.1-720450,6.008913169045683,-72.08072692649941,PULSAR,0.7480870435568643,0.5037541624849008,305.9012390000001,-44.889204,0,4.686493096215201E-16,1.7073789843999E-16,,,,-0.31230480949407,-0.6346033728919399,-0.36727045596502,,,,,0.0,0.12482467636661998,3.8197545942986004E-7,,,,,,,,,,,,,,,13.746669,12.52205,11.569769,0.9522809999999993,,,,,,,,,16.4153357836856
1.423393,6.01017181189,-72.07846221972,0.0003862,0.0002621,147.35,4689639473007358208,6.01017181189,0.3035,-72.07846221972,0.3546,,,,,,,,,53,51.1702,4307.46,1.457,4.332e+02,3,,,7,,0,5.62513e+04,5.75117e+02,13.812035,7.61274e+04,2.69374e+03,13.134690,1.17982e+05,12.068355,3.451,1.066336,,,0,,,,,,,0.011437,0.038520,0.005210,13.812035,0.011437,5.62513e+04,2.228,0.3035,0.3546,-0.3395,2CXO J002402.6-720441,6.011079498686513,-72.07818236878427,PULSAR,0.9666713318399711,0.948873949081398,305.900847,-44.891819,0,3.2630698860064E-16,2.1375424851818003E-16,,,,0.12866958151156,-0.40474703310431,-0.48469706433479,0.0,0.4742901609497801,0.5363620934682299,0.44368366281562,0.0,0.02700915943144999,1.2146239856270001E-6,,,,,,,,,,,,,,,13.812035,13.13469,12.068355,1.0663350000000005,,,,,,,,,17.812703542704686
2.245022,6.01281848806,-72.07850260316,0.0616362,0.0476118,37.56,4689639472995536768,6.01281848806,53.2559,-72.07850260316,56.8305,,,,,,,,,43,1641.4258,76954056.00,221.464,8.827e+06,3,,,6,,0,5.63736e+04,2.22635e+03,13.809677,9.38284e+04,4.67430e+03,12.907706,1.44938e+05,11.844938,4.235,1.062768,,,0,,,,,,,0.042967,0.054161,0.021210,13.809677,0.042967,5.63736e+04,3.013,53.2559,56.8305,0.2446,2CXO J002402.6-720441,6.011079498686513,-72.07818236878427,PULSAR,0.9666713318399711,0.948873949081398,305.900847,-44.891819,0,3.2630698860064E-16,2.1375424851818003E-16,,,,0.12866958151156,-0.40474703310431,-0.48469706433479,0.0,0.4742901609497801,0.5363620934682299,0.44368366281562,0.0,0.02700915943144999,1.2146239856270001E-6,,,,,,,,,,,,,,,13.812035,13.13469,12.068355,1.0663350000000005,,,,,,,,,17.812703542704686
2.798194,6.04222129412,-72.08167738971,0.0008705,0.0007154,57.50,4689639266844727040,6.04222129412,0.8287,-72.08167738971,0.7634,,,,,,,,,199,468.5856,929449.40,7.532,4.671e+04,3,,,19,,0,5.40485e+05,5.66877e+03,11.355408,3.19904e+05,4.61852e+03,11.575994,7.14853e+05,10.112354,1.914,1.463639,,,0,,,,,,,0.011716,0.015921,0.008314,11.355408,0.011716,5.40485e+05,0.649,0.8287,0.7634,0.1762,2CXO J002409.5-720453,6.039700028014523,-72.0816278540207,PULSAR,0.7728606879449947,0.5482544183437157,305.887829,-44.889728999999996,0,0.0,0.0,,,,0.99937539038101,-0.99937539038101,-0.99937539038101,,,,,0.0,0.010937491465849993,3.1069313918990996E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84913151505338
1.189506,6.02801159498,-72.08622535783,0.0012419,0.0011723,69.76,4689639266848578048,6.02809512233,0.0709,-72.08623875557,0.0523,0.2601,0.0584,4.4503,6.519,5.781,0.074,-3.014,0.073,104,15.6154,783.83,0.309,4.501e+01,95,1.4781,0.0159,11,2.298,0,1.88887e+05,9.20369e+02,12.496862,1.37912e+05,4.89824e+03,12.489538,2.42626e+05,11.285553,2.015,1.203985,,,0,,,,,,,0.005965,0.038663,0.022036,12.496862,0.005965,1.88887e+05,0.778,1.2337,1.1809,0.0374,2CXO J002406.9-720509,6.0289507271982625,-72.08606494100451,PULSAR,0.5655713433749874,0.18157926559673637,305.891509,-44.884848,0,0.0,0.0,,,,,,,1.0,0.5927312249433,0.7948644617668,0.9619560659375672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2151089968005
1.960551,6.02967412504,-72.08656201001,0.0001285,0.0000694,35.19,4689639266845709568,6.02967412504,0.0933,-72.08656201001,0.1124,,,,,,,,,59,18.4848,560.75,0.364,4.129e+01,3,,,7,,0,1.05802e+05,2.06595e+02,13.126130,,,,,,,,,,0,,,,,,,0.003477,,,13.126130,0.003477,1.05802e+05,,0.0933,0.1124,0.5257,2CXO J002406.9-720509,6.0289507271982625,-72.08606494100451,PULSAR,0.5655713433749874,0.18157926559673637,305.891509,-44.884848,0,0.0,0.0,,,,,,,1.0,0.5927312249433,0.7948644617668,0.9619560659375672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2151089968005
2.762443,6.02683736089,-72.08565720398,0.0001001,0.0000544,52.61,4689639266848684160,6.02683736089,0.0861,-72.08565720398,0.0746,,,,,,,,,69,12.4944,332.97,0.270,2.333e+01,3,,,8,,0,1.50677e+05,6.97160e+02,12.742248,1.40090e+05,1.03400e+04,12.472526,2.22533e+05,11.379409,2.407,1.093117,,,0,,,,,,,0.005730,0.080187,0.052883,12.742248,0.005730,1.50677e+05,1.181,0.0861,0.0746,0.5308,2CXO J002406.9-720509,6.0289507271982625,-72.08606494100451,PULSAR,0.5655713433749874,0.18157926559673637,305.891509,-44.884848,0,0.0,0.0,,,,,,,1.0,0.5927312249433,0.7948644617668,0.9619560659375672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2151089968005
1.512227,6.03556461654,-72.07705442210,0.0001517,0.0000457,40.85,4689639473003135744,6.03556461654,0.1051,-72.07705442210,0.1186,,,,,,,,,57,10.0444,234.59,0.202,9.492e+00,3,,,6,,0,8.60808e+04,1.59421e+02,13.350101,,,,,,,,,,0,,,,,,,0.003411,,,13.350101,0.003411,8.60808e+04,,0.1051,0.1186,0.8310,2CXO J002408.5-720438,6.035660115118163,-72.07747345574295,PULSAR,0.9857839964362898,0.9721728362534271,305.890439,-44.893652,0,8.375851058500002E-16,3.2341771576637004E-16,2.4440497049823E-16,3.2684843160396003E-16,0.0,-0.016239850093691003,-0.33104309806371,-0.29981261711429996,1.0,0.65761472615014,0.967915750541696,0.8314390692406501,3.0,0.35407306889873996,3.532584305874801E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,19.112750815520855
1.939617,6.03686281582,-72.07786500358,0.0632456,0.0401360,93.38,4689639266845798144,6.03686281582,63.1801,-72.07786500358,40.2391,,,,,,,,,29,1050.1046,25496800.00,124.670,1.315e+06,3,,,5,,0,5.47847e+04,3.48988e+03,13.840719,1.29992e+05,1.34314e+04,12.553749,1.89685e+05,11.552813,5.835,1.000937,,,0,,,,,,,0.069218,0.112218,0.031342,13.840719,0.069218,5.47847e+04,4.618,63.1801,40.2391,-0.0553,2CXO J002408.5-720438,6.035660115118163,-72.07747345574295,PULSAR,0.9857839964362898,0.9721728362534271,305.890439,-44.893652,0,8.375851058500002E-16,3.2341771576637004E-16,2.4440497049823E-16,3.2684843160396003E-16,0.0,-0.016239850093691003,-0.33104309806371,-0.29981261711429996,1.0,0.65761472615014,0.967915750541696,0.8314390692406501,3.0,0.35407306889873996,3.532584305874801E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,19.112750815520855
2.478005,6.03669221041,-72.07686277842,0.0002269,0.0000637,177.79,4689639472993751296,6.03669221041,0.0642,-72.07686277842,0.2267,,,,,,,,,39,9.4874,185.51,0.280,1.348e+01,3,,,5,,0,7.03207e+04,1.09135e+03,13.569659,,,,,,,,,,0,,,,,,,0.017074,,,13.569659,0.017074,7.03207e+04,,0.0642,0.2267,-0.1252,2CXO J002408.5-720438,6.035660115118163,-72.07747345574295,PULSAR,0.9857839964362898,0.9721728362534271,305.890439,-44.893652,0,8.375851058500002E-16,3.2341771576637004E-16,2.4440497049823E-16,3.2684843160396003E-16,0.0,-0.016239850093691003,-0.33104309806371,-0.29981261711429996,1.0,0.65761472615014,0.967915750541696,0.8314390692406501,3.0,0.35407306889873996,3.532584305874801E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,19.112750815520855
2.293570,6.04222129412,-72.08167738971,0.0008705,0.0007154,57.50,4689639266844727040,6.04222129412,0.8287,-72.08167738971,0.7634,,,,,,,,,199,468.5856,929449.40,7.532,4.671e+04,3,,,19,,0,5.40485e+05,5.66877e+03,11.355408,3.19904e+05,4.61852e+03,11.575994,7.14853e+05,10.112354,1.914,1.463639,,,0,,,,,,,0.011716,0.015921,0.008314,11.355408,0.011716,5.40485e+05,0.649,0.8287,0.7634,0.1762,2CXO J002410.0-720451,6.041758805013274,-72.08105638007959,PULSAR,0.9591444471674959,0.9209550885477095,305.887066,-44.890389,0,1.9857839423956E-16,0.0,,,,-0.30356027482823,-0.65084322298563,-0.40099937539038,1.0,0.6050120944527599,0.930214645642188,0.9851057111206558,3.0,0.42197401081423996,1.9636582595343E-7,,,,,,,,,,,,,,,11.355408,11.575994,10.112354,1.4636399999999998,,,,,,,,,20.100987855007627
2.386754,6.00654113575,-72.07950561320,0.0013982,0.0011646,178.79,4689639473003168896,6.00660992943,0.0692,-72.07951491632,0.0710,0.5830,0.0811,7.1927,5.202,4.763,0.071,-2.093,0.087,198,29.9056,7924.86,0.609,3.444e+02,95,1.3588,0.0194,15,2.863,0,5.29423e+05,8.54573e+02,11.377860,2.41661e+05,2.05936e+03,11.880526,5.84624e+05,10.330703,1.561,1.549823,,,0,,,,,,,0.003265,0.009664,0.005719,11.377860,0.003265,5.29423e+05,0.285,1.1647,1.3981,-0.0078,2CXO J002401.3-720448,6.005590292122007,-72.08010055571769,CV,0.6366255234654513,0.279058807986058,305.902798,-44.88967,1,7.6744782334844E-16,2.1462345567113E-16,,,,-0.35227982510931,-0.72579637726421,-0.47095565271705003,6.0,0.9222557656823499,0.9967329665402832,0.9903235169979168,5.0,0.85183712081773,5.2737527517852E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,20.42054329059924
1.457339,6.02967412504,-72.08656201001,0.0001285,0.0000694,35.19,4689639266845709568,6.02967412504,0.0933,-72.08656201001,0.1124,,,,,,,,,59,18.4848,560.75,0.364,4.129e+01,3,,,7,,0,1.05802e+05,2.06595e+02,13.126130,,,,,,,,,,0,,,,,,,0.003477,,,13.126130,0.003477,1.05802e+05,,0.0933,0.1124,0.5257,2CXO J002406.8-720512,6.02863400818444,-72.08681006164045,CV,0.999036236811465,0.9983676652621285,305.891488,-44.884097,1,2.4912185943282E-15,5.634739622748902E-16,9.3251859257928E-16,1.0271993266055E-15,6.2871640238274E-17,-0.5521549031855101,-0.69831355402873,-0.23485321673954002,7.0,0.9994832066493599,0.9999861968909646,0.9999976057642768,5.0,0.9782814418108728,2.0850765134615004E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,20.674306130353447
2.214889,6.02801159498,-72.08622535783,0.0012419,0.0011723,69.76,4689639266848578048,6.02809512233,0.0709,-72.08623875557,0.0523,0.2601,0.0584,4.4503,6.519,5.781,0.074,-3.014,0.073,104,15.6154,783.83,0.309,4.501e+01,95,1.4781,0.0159,11,2.298,0,1.88887e+05,9.20369e+02,12.496862,1.37912e+05,4.89824e+03,12.489538,2.42626e+05,11.285553,2.015,1.203985,,,0,,,,,,,0.005965,0.038663,0.022036,12.496862,0.005965,1.88887e+05,0.778,1.2337,1.1809,0.0374,2CXO J002406.8-720512,6.02863400818444,-72.08681006164045,CV,0.999036236811465,0.9983676652621285,305.891488,-44.884097,1,2.4912185943282E-15,5.634739622748902E-16,9.3251859257928E-16,1.0271993266055E-15,6.2871640238274E-17,-0.5521549031855101,-0.69831355402873,-0.23485321673954002,7.0,0.9994832066493599,0.9999861968909646,0.9999976057642768,5.0,0.9782814418108728,2.0850765134615004E-6,,,,,,,,,,,,,,,,,,,,,,,,,,,20.674306130353447
0.968906,6.00654113575,-72.07950561320,0.0013982,0.0011646,178.79,4689639473003168896,6.00660992943,0.0692,-72.07951491632,0.0710,0.5830,0.0811,7.1927,5.202,4.763,0.071,-2.093,0.087,198,29.9056,7924.86,0.609,3.444e+02,95,1.3588,0.0194,15,2.863,0,5.29423e+05,8.54573e+02,11.377860,2.41661e+05,2.05936e+03,11.880526,5.84624e+05,10.330703,1.561,1.549823,,,0,,,,,,,0.003265,0.009664,0.005719,11.377860,0.003265,5.29423e+05,0.285,1.1647,1.3981,-0.0078,2CXO J002401.3-720445,6.005778610442803,-72.07937375517554,STAR,0.9973737216449692,0.9947616693188079,305.902871,-44.890397,0,1.2198226472076001E-15,3.2441853689347998E-16,3.9161111554815E-16,4.5700521999371E-16,1.6874316702236E-16,-0.46970643347908003,-0.65209244222361,-0.25608994378513,2.0,0.73275332180814,0.9797783098734172,0.9913092463793124,6.0,0.9988139623014768,1.0576692062103E-6,,,,,,9.295,8.299,8.175,,,,,,,11.37786,11.880526,10.330703,1.549823,2.08286,,3.581526,,2.155702999999999,0.9960000000000004,,,20.92240896963676
1.261384,6.00465457369,-72.07931766518,0.0004907,0.0002227,22.16,4689639472995549696,6.00465457369,0.2771,-72.07931766518,0.4622,,,,,,,,,61,12.1845,307.17,0.358,1.701e+01,3,,,5,,0,3.48463e+04,2.58560e+02,14.331976,,,,,,,,,,0,,,,,,,0.008514,,,14.331976,0.008514,3.48463e+04,,0.2771,0.4622,0.5215,2CXO J002401.3-720445,6.005778610442803,-72.07937375517554,STAR,0.9973737216449692,0.9947616693188079,305.902871,-44.890397,0,1.2198226472076001E-15,3.2441853689347998E-16,3.9161111554815E-16,4.5700521999371E-16,1.6874316702236E-16,-0.46970643347908003,-0.65209244222361,-0.25608994378513,2.0,0.73275332180814,0.9797783098734172,0.9913092463793124,6.0,0.9988139623014768,1.0576692062103E-6,,,,,,9.295,8.299,8.175,,,,,,,11.37786,11.880526,10.330703,1.549823,2.08286,,3.581526,,2.155702999999999,0.9960000000000004,,,20.92240896963676
2.621896,6.01667367089,-72.08612109284,0.0008197,0.0007164,133.62,4689639266848619776,6.01676073007,0.0388,-72.08613178186,0.0346,0.3848,0.0400,9.6153,6.487,6.025,0.047,-2.405,0.048,238,2.9419,3934.85,0.349,1.413e+02,95,1.2788,0.0097,23,1.138,0,8.30334e+05,2.96121e+03,10.889235,2.46796e+05,3.77417e+03,11.857698,1.08507e+06,9.659254,1.604,2.198444,,,0,,,,,,,0.004752,0.016837,0.011107,10.889235,0.004752,8.30334e+05,0.241,0.7723,0.7673,-0.1336,2CXO J002404.1-720512,6.017314668114864,-72.08682220309704,PULSAR,0.9645531658145423,0.945581809938583,305.896344,-44.883564,0,3.9460932603163E-16,2.1733087815379E-16,,,,0.21986258588382002,-0.39100562148657003,-0.5471580262336,0.0,0.48586120632728,0.31158275175919004,0.26854227004729003,0.0,0.14785714743609002,2.3103285746836E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14793503459258
2.737701,6.01972358045,-72.08699354355,0.0013440,0.0007052,29.10,4689639266848580480,6.01979631595,0.0447,-72.08700774701,0.0407,0.2503,0.0561,4.4585,5.962,5.034,0.055,-3.196,0.075,151,16.9577,1438.36,0.284,6.246e+01,95,1.4179,0.0110,15,2.143,0,2.27890e+05,4.56976e+02,12.293056,1.29333e+05,2.84279e+03,12.559268,2.49596e+05,11.254804,1.663,1.304464,,,0,,,,,,,0.003512,0.024027,0.008578,12.293056,0.003512,2.27890e+05,0.415,0.8983,1.2234,0.5061,2CXO J002404.1-720512,6.017314668114864,-72.08682220309704,PULSAR,0.9645531658145423,0.945581809938583,305.896344,-44.883564,0,3.9460932603163E-16,2.1733087815379E-16,,,,0.21986258588382002,-0.39100562148657003,-0.5471580262336,0.0,0.48586120632728,0.31158275175919004,0.26854227004729003,0.0,0.14785714743609002,2.3103285746836E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14793503459258
1.911586,6.04045323018,-72.08515289849,0.0006353,0.0000688,24.32,4689639266848625408,6.04045323018,0.2690,-72.08515289849,0.5796,,,,,,,,,55,15.4934,417.31,0.309,2.998e+01,3,,,5,,0,1.33706e+05,8.56756e+02,12.871991,1.04881e+05,2.47552e+03,12.786800,1.75565e+05,11.636800,2.097,1.150001,,,0,,,,,,,0.007483,0.025778,0.006232,12.871991,0.007483,1.33706e+05,0.866,0.2690,0.5796,0.9599,2CXO J002409.5-720504,6.039825681132925,-72.08465823393601,PULSAR,0.9637571361722324,0.9282156555495941,305.887137,-44.886738,1,3.2652161799798E-16,1.0331046563995001E-16,9.585705283574901E-17,2.6737439708282007E-16,3.109915374129501E-17,-0.22236102435978,-0.7282948157401601,-0.56464709556527,6.0,0.92719912546832,0.7441770492716401,0.9931926865991224,3.0,0.39746238204858003,1.6054771826139998E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,21.68008101634748
2.775528,6.00610750288,-72.07754081897,0.0126852,0.0073048,76.67,4689639472993774720,6.00627303719,0.4914,-72.07754177180,0.3859,-5.8565,0.5339,-10.9696,11.463,11.461,0.789,-0.214,0.486,106,82.4948,24952.23,2.547,1.523e+03,95,1.3827,0.0876,9,10.802,0,4.74022e+04,5.74724e+02,13.997871,6.43025e+04,2.23523e+03,13.317972,8.79588e+04,12.387198,3.212,0.930775,,,0,,,,,,,0.013449,0.037844,0.022660,14.000023,0.013475,4.73083e+04,2.002,12.4577,7.6863,0.2520,2CXO J002401.4-720441,6.0059878779158,-72.07831091970223,PULSAR,0.9764079526922032,0.9535494703916038,305.903006,-44.891458,0,5.2710214880119E-16,0.0,1.3155112065282E-16,5.1954420932502E-16,2.5353255372971E-16,-0.99937539038101,-0.99937539038101,-0.68457214241099,2.0,0.7272317498383001,0.85361846068549,0.9850367498098299,3.0,0.50056572208174,2.6936004000439E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26548476679338
2.955267,6.02487704696,-72.07456900266,0.0064630,0.0039115,45.71,4689639473007363968,6.02491449960,0.2908,-72.07459465479,0.2113,2.9042,0.3699,7.8518,6.328,2.594,0.327,-5.772,0.336,72,35.5652,3558.76,1.159,2.925e+02,95,1.3916,0.0501,9,5.354,0,6.59306e+04,7.35936e+02,13.639649,7.68675e+04,1.98892e+03,13.124186,1.07590e+05,12.168462,2.798,0.955724,,,0,,,,,,,0.012429,0.028231,0.018478,13.641797,0.012452,6.58003e+04,1.585,5.3725,5.3110,0.4637,2CXO J002406.4-720430,6.026943324719298,-72.07508809726417,PULSAR,0.99795213446269,0.9972061538086285,305.8946870000001,-44.895609,0,7.2610220908076E-16,3.261855248552E-16,,,,0.0024984384759525,-0.22735790131168002,-0.22485946283573002,0.0,0.4779883086412301,0.78307070950632,0.77945514327703,4.0,0.65773981175567,4.2304427048252003E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58402931289423
1.350330,6.01021097879,-72.07598076278,0.0010174,0.0002049,26.43,4689639473004187648,6.01021097879,0.4886,-72.07598076278,0.9157,,,,,,,,,60,27.5093,1137.06,0.715,9.590e+01,3,,,6,,0,7.71600e+04,5.23624e+02,13.468886,7.32855e+04,2.04112e+03,13.175998,1.11010e+05,12.134491,2.388,1.041507,,,0,,,,,,,0.007866,0.030368,0.014191,13.468886,0.007866,7.71600e+04,1.168,0.4886,0.9157,0.8848,2CXO J002402.6-720434,6.010898404705928,-72.07629050016105,CV,0.9654870993031618,0.9332365736690917,305.901325,-44.893682,0,3.0441987829595E-16,0.0,1.0698863719468002E-16,3.0859601547183995E-16,1.0224442225871E-16,-0.99937539038101,-0.99937539038101,-0.60712054965646,1.0,0.57635640592702,0.917785772118661,0.9198654123896468,0.0,0.21117666278111,3.2079512644668003E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,22.827712741628083
