recno|RAJ2000|DEJ2000
   23711|161.12823|-59.86393
   23712|161.12829|-59.42087
   23748|161.13122|-59.39371
   23713|161.12851|-59.49678
   23714|161.12861|-59.36813
   23715|161.12862|-59.59624
   23716|161.12871|-60.03722
   23717|161.12894|-59.47859
   23718|161.12908|-59.65114
   23719|161.12922|-59.70146
   23720|161.12927|-59.46349
   23721|161.12948|-59.36054
   23722|161.12962|-59.75411
   23723|161.12969|-59.71087
   23724|161.12972|-59.71806
   23725|161.12975|-59.37693
   23726|161.12977|-59.69095
   23727|161.12982|-59.71690
   23728|161.12985|-59.73630
   23729|161.12991|-59.51121
   23731|161.12999|-59.47863
   23732|161.13000|-59.46955
   23733|161.13009|-59.37689
   23734|161.13014|-59.73853
   23735|161.13015|-59.55313
   23736|161.13040|-59.40390
   23737|161.13042|-59.35982
   23738|161.13056|-59.51049
   23739|161.13080|-59.31369
   23740|161.13082|-59.58907
   23741|161.13082|-59.98853
   23742|161.13087|-59.40359
   23743|161.13094|-60.06325
   23744|161.13096|-59.44986
   23745|161.13100|-59.32333
   23746|161.13110|-59.73731
   23747|161.13114|-59.32202
   23749|161.13129|-59.42464
   23750|161.13145|-59.77792
   23751|161.13146|-59.78928
   23752|161.13152|-59.40376
   23753|161.13153|-59.36368
   23754|161.13155|-59.52792
   23755|161.13160|-59.51861
   23756|161.13162|-59.54471
   23757|161.13165|-60.08296
   23758|161.13167|-59.87342
   23759|161.13191|-59.37387
   23760|161.13229|-59.75586
   23761|161.13238|-59.33973
   23762|161.13239|-59.54889
   23763|161.13247|-59.37253
   23764|161.13253|-59.77012
   23765|161.13266|-59.37340
   23766|161.13278|-59.73365
   23767|161.13278|-59.64475
   23768|161.13286|-59.63431
   23769|161.13289|-59.71860
   23770|161.13291|-59.31845
   23771|161.13297|-59.73394
   23772|161.13319|-59.49812
   23773|161.13324|-59.71737
   23774|161.13333|-59.94296
   23775|161.13343|-59.71686
   23776|161.13367|-59.49179
   23777|161.13382|-59.35534
   23778|161.13413|-59.77259
   23779|161.13420|-59.54074
   23780|161.13421|-59.56656
   23781|161.13431|-59.74187
   23782|161.13441|-59.51969
   23783|161.13446|-60.06283
   23784|161.13455|-59.33465
   23785|161.13455|-59.34768
   23786|161.13459|-59.55413
   23787|161.13476|-59.74064
   23788|161.13479|-59.74196
   23789|161.13487|-59.89142
   23790|161.13497|-59.70007
   23791|161.13500|-59.91267
   23792|161.13503|-59.40325
   23793|161.13512|-60.03550
   23794|161.13525|-59.50726
   23795|161.13531|-59.42623
   23796|161.13549|-59.35116
   23797|161.13556|-59.55810
   23798|161.13558|-59.40953
   23799|161.13561|-59.73102
   23800|161.13563|-59.37000
   23801|161.13567|-59.65578
   23802|161.13567|-59.73519
   23803|161.13573|-59.46964
   23804|161.13573|-59.37832
   23805|161.13576|-59.55098
   23806|161.13579|-59.47536
   23807|161.13582|-59.75055
   23808|161.13588|-59.53362
   23809|161.13589|-59.69542
   23810|161.13596|-59.54055
   23811|161.13599|-60.01018
   23812|161.13600|-59.74128
   23813|161.13603|-59.53166
   23814|161.13609|-59.58273
   23815|161.13612|-59.34403
   23816|161.13613|-59.52118
   23817|161.13614|-59.67255
   23818|161.13616|-59.42361
   23819|161.13617|-59.41057
   23820|161.13628|-59.70838
   23821|161.13629|-59.33755
   23822|161.13634|-60.05783
   23823|161.13668|-59.37839
   23824|161.13676|-59.71843
   23825|161.13683|-59.41522
   23826|161.13687|-59.37125
   23827|161.13689|-59.78412
   23828|161.13689|-59.35356
   23829|161.13692|-59.67386
   23830|161.13706|-59.39433
   23831|161.13706|-59.45089
   23832|161.13708|-59.67392
   23833|161.13717|-59.76381
   23834|161.13724|-59.34657
   23836|161.13742|-59.78372
   23837|161.13742|-59.55405
   23838|161.13749|-59.46844
   23839|161.13749|-59.70364
   23840|161.13755|-59.44486
   23841|161.13773|-59.39098
   23842|161.13774|-59.57302
   23843|161.13779|-59.57589
   23844|161.13791|-59.33462
   23845|161.13791|-59.69191
   23846|161.13792|-59.41759
   23847|161.13800|-59.66724
   23848|161.13806|-59.55776
   23849|161.13809|-59.38062
   23850|161.13815|-59.56562
   23851|161.13820|-59.76323
   23852|161.13827|-59.82440
   23853|161.13835|-59.97132
   23854|161.13843|-59.45791
   23855|161.13849|-59.56346
   23856|161.13849|-59.34934
   23857|161.13851|-59.34347
   23858|161.13854|-59.53729
   23859|161.13861|-59.62361
   23860|161.13863|-59.72530
   23861|161.13864|-59.34280
   23862|161.13871|-59.77114
   23863|161.13875|-59.40881
   23864|161.13889|-59.96948
   23865|161.13895|-59.59848
   23866|161.13913|-59.37890
   23867|161.13926|-59.31720
   23868|161.13928|-59.36302
   23869|161.13928|-59.36952
   23870|161.13932|-59.38436
   23871|161.13933|-59.96658
   23872|161.13939|-59.73313
   23873|161.13942|-59.45866
   23874|161.13950|-59.35919
   23875|161.13982|-59.35934
   23876|161.13984|-59.53874
   23877|161.13990|-59.44325
   23878|161.13996|-59.92983
   23879|161.13998|-59.42705
   23880|161.14028|-59.41922
   23881|161.14033|-59.93278
   23882|161.14043|-59.40439
   23883|161.14051|-59.37998
   23884|161.14058|-59.72026
   23885|161.14061|-59.73764
   23886|161.14073|-59.76982
   24263|161.16846|-59.35342
   23887|161.14073|-59.76111
   23888|161.14078|-59.73747
   23889|161.14092|-59.66988
   23890|161.14099|-59.50534
   23891|161.14124|-59.73209
   23892|161.14129|-59.55516
   23893|161.14136|-59.71905
   23894|161.14138|-59.79401
   23895|161.14142|-59.34619
   23896|161.14142|-59.71321
   23897|161.14143|-59.49472
   23898|161.14154|-59.42931
   23899|161.14155|-59.62609
   23900|161.14157|-59.56538
   23901|161.14161|-59.71348
   23902|161.14173|-59.73191
   23903|161.14180|-59.56154
   23904|161.14181|-59.80262
   23905|161.14184|-59.88042
   23906|161.14189|-59.33023
   23907|161.14203|-59.49575
   23908|161.14213|-60.10692
   23909|161.14219|-59.49310
   23910|161.14222|-59.79349
   23911|161.14225|-59.33178
   23912|161.14230|-59.76226
   23913|161.14241|-59.58594
   23914|161.14243|-59.37710
   23915|161.14253|-59.73716
   23916|161.14267|-59.96281
   23917|161.14279|-59.69755
   23918|161.14287|-59.45434
   23919|161.14293|-59.34224
   23920|161.14300|-59.82289
   24399|161.17817|-59.36419
   23921|161.14305|-59.79828
   23922|161.14328|-59.33958
   23923|161.14351|-59.37583
   23924|161.14355|-59.38122
   23925|161.14365|-59.38731
   23926|161.14371|-59.57650
   23927|161.14375|-59.38101
   23928|161.14387|-59.37637
   23929|161.14391|-59.35788
   23930|161.14395|-59.43804
   23931|161.14397|-59.36924
   23932|161.14398|-59.37580
   23933|161.14398|-59.50294
   23934|161.14420|-59.33099
   23935|161.14425|-59.58780
   23936|161.14427|-59.60089
   23937|161.14441|-59.40291
   23938|161.14452|-59.45456
   23939|161.14455|-59.39381
   23940|161.14467|-59.34596
   23941|161.14469|-59.70054
   23942|161.14470|-59.35364
   23943|161.14473|-59.93201
   23944|161.14498|-59.39575
   23945|161.14500|-59.59074
   23946|161.14506|-59.39713
   23947|161.14517|-59.41114
   23948|161.14531|-59.97223
   23949|161.14550|-59.80775
   23950|161.14554|-59.51331
   23951|161.14557|-59.56023
   23952|161.14562|-59.73497
   23953|161.14571|-59.69350
   23954|161.14581|-59.69511
   23955|161.14585|-59.38642
   23956|161.14599|-59.73654
   23957|161.14603|-59.32660
   23958|161.14605|-59.73911
   23959|161.14605|-59.40729
   23960|161.14607|-59.75321
   23961|161.14610|-59.45696
   23962|161.14630|-59.36683
   23963|161.14634|-59.39114
   23964|161.14634|-59.75343
   23965|161.14638|-59.39206
   23966|161.14640|-59.53404
   23967|161.14655|-59.43659
   23968|161.14668|-59.59322
   23969|161.14671|-59.34513
   23970|161.14671|-59.46291
   23971|161.14676|-59.36120
   23972|161.14678|-59.55770
   23973|161.14688|-59.76955
   23974|161.14714|-59.36127
   23975|161.14718|-59.33643
   23976|161.14727|-59.39920
   23977|161.14750|-60.01604
   23978|161.14754|-59.42590
   23979|161.14755|-59.70766
   23980|161.14762|-59.37347
   23981|161.14764|-59.35739
   23982|161.14770|-59.51484
   23983|161.14774|-59.42948
   23984|161.14775|-59.39365
   23985|161.14780|-59.67943
   23986|161.14781|-59.57263
   23987|161.14808|-59.75645
   23988|161.14809|-59.98431
   23989|161.14809|-59.73083
   23990|161.14815|-59.39346
   23991|161.14833|-59.74228
   23992|161.14860|-59.36071
   23993|161.14861|-59.43289
   23994|161.14863|-59.36261
   23995|161.14880|-59.75082
   23996|161.14883|-59.37904
   23997|161.14915|-59.34079
   23998|161.14917|-59.37817
   23999|161.14939|-59.53454
   24000|161.14948|-59.74638
   24001|161.14956|-60.05410
   24002|161.14964|-59.39327
   24003|161.14971|-59.36502
   24004|161.14982|-59.41448
   24005|161.14989|-59.33936
   24006|161.15016|-59.74911
   24007|161.15017|-59.60833
   24008|161.15022|-59.52243
   24009|161.15027|-59.71625
   24010|161.15028|-59.37405
   24011|161.15033|-59.54243
   24012|161.15035|-59.44775
   24013|161.15041|-59.38908
   24014|161.15043|-59.40389
   24015|161.15071|-59.74889
   24016|161.15074|-59.85238
   24017|161.15084|-59.38086
   24018|161.15099|-59.40007
   24019|161.15099|-60.09141
   24020|161.15102|-59.50917
   24021|161.15141|-59.73640
   24022|161.15150|-59.40564
   24433|161.18029|-59.85558
   24023|161.15151|-59.42693
   24024|161.15165|-59.66234
   24025|161.15167|-59.84530
   24026|161.15167|-59.33496
   24027|161.15180|-59.37711
   24028|161.15190|-60.14929
   24029|161.15194|-59.36400
   24030|161.15201|-59.45709
   24031|161.15218|-59.37621
   24032|161.15231|-59.49746
   24033|161.15232|-59.92380
   24034|161.15233|-59.83492
   24035|161.15238|-59.58555
   24036|161.15240|-59.78904
   24037|161.15254|-59.47947
   24038|161.15266|-59.71804
   24039|161.15274|-59.73999
   24040|161.15279|-59.83594
   24041|161.15285|-59.77278
   24042|161.15289|-59.76564
   24043|161.15296|-59.43942
   24044|161.15297|-59.38319
   24045|161.15307|-59.79155
   24046|161.15312|-59.39797
   24047|161.15312|-60.00097
   24048|161.15317|-59.90692
   24049|161.15320|-59.38152
   24050|161.15325|-59.56178
   24051|161.15340|-59.38323
   24052|161.15347|-59.73511
   24053|161.15348|-59.39477
   24054|161.15348|-59.37828
   24055|161.15367|-59.88561
   24056|161.15372|-60.01991
   24057|161.15376|-59.49249
   24058|161.15378|-60.16378
   24059|161.15382|-59.39374
   24060|161.15400|-59.33092
   24061|161.15421|-59.57569
   24062|161.15423|-59.62640
   24063|161.15425|-59.66223
   24064|161.15437|-59.36376
   24065|161.15437|-59.43174
   24066|161.15440|-59.33287
   24067|161.15450|-59.51006
   24068|161.15457|-59.72297
   24069|161.15463|-59.75217
   24070|161.15470|-59.37670
   24071|161.15471|-59.85386
   24072|161.15476|-59.70767
   24073|161.15478|-59.96734
   24074|161.15479|-59.55051
   24075|161.15480|-59.39382
   24076|161.15483|-59.66708
   24077|161.15493|-59.35903
   24078|161.15510|-59.55960
   24079|161.15517|-59.76784
   24080|161.15520|-59.32784
   24081|161.15561|-59.72686
   24082|161.15566|-59.34062
   24083|161.15577|-59.43677
   24084|161.15586|-59.42613
   24085|161.15590|-59.74655
   24086|161.15599|-59.45031
   24087|161.15614|-59.54870
   24088|161.15625|-59.74661
   24089|161.15646|-59.60631
   24090|161.15648|-60.09534
   24107|161.15709|-59.35729
   24091|161.15653|-59.38254
   24092|161.15655|-59.75929
   24093|161.15655|-59.71273
   24094|161.15658|-59.70791
   24095|161.15662|-59.38393
   24096|161.15668|-59.67758
   24097|161.15675|-59.74082
   24098|161.15684|-59.34360
   24099|161.15688|-59.74191
   24100|161.15696|-59.36235
   24101|161.15697|-59.34270
   24102|161.15700|-59.34001
   24103|161.15703|-59.66648
   24104|161.15706|-59.70312
   24105|161.15706|-59.38535
   24106|161.15706|-60.09622
   24557|161.18858|-59.93211
   24108|161.15710|-59.45208
   24109|161.15711|-59.72992
   24110|161.15717|-59.65758
   24111|161.15719|-59.70464
   24112|161.15721|-59.93658
   24113|161.15724|-59.70208
   24114|161.15726|-59.76036
   24115|161.15735|-59.35722
   24116|161.15738|-59.32214
   24117|161.15743|-59.52242
   24118|161.15749|-59.59315
   24119|161.15758|-59.72529
   24120|161.15759|-59.48594
   24121|161.15769|-59.89456
   24122|161.15794|-59.47298
   24123|161.15795|-59.61678
   24124|161.15804|-59.42492
   24125|161.15814|-59.40913
   24126|161.15815|-59.94729
   24127|161.15818|-59.38887
   24128|161.15825|-59.74313
   24129|161.15829|-59.71812
   24130|161.15834|-60.03044
   24131|161.15848|-59.54833
   24132|161.15851|-59.34072
   24133|161.15853|-60.02247
   24134|161.15856|-59.71349
   24135|161.15858|-59.67409
   24136|161.15863|-59.74362
   24137|161.15866|-59.92425
   24138|161.15868|-59.41275
   24139|161.15870|-59.74302
   24140|161.15875|-59.72393
   24141|161.15875|-59.69203
   24142|161.15886|-59.74067
   24143|161.15892|-60.16588
   24144|161.15905|-59.67895
   24145|161.15907|-59.71979
   24146|161.15909|-59.70194
   24147|161.15927|-59.48403
   24148|161.15927|-59.72603
   24149|161.15933|-59.41212
   24150|161.15950|-59.65392
   24151|161.15995|-59.43187
   24152|161.15997|-59.42433
   24153|161.15998|-59.72901
   24154|161.16011|-59.38026
   24155|161.16018|-59.36687
   24156|161.16022|-59.68702
   24157|161.16033|-60.02218
   24158|161.16050|-59.88031
   24159|161.16050|-59.78179
   24160|161.16063|-59.71619
   24161|161.16067|-60.17439
   24162|161.16088|-59.36991
   24163|161.16094|-59.59587
   24164|161.16095|-59.79432
   24165|161.16100|-59.47096
   24166|161.16100|-59.50217
   24167|161.16104|-59.80392
   24168|161.16113|-59.74524
   24169|161.16129|-59.81353
   24170|161.16148|-59.34734
   24171|161.16155|-59.36720
   24172|161.16163|-59.36978
   24173|161.16175|-59.56311
   24174|161.16178|-60.01783
   24175|161.16187|-59.68464
   24176|161.16192|-59.61089
   24177|161.16196|-59.95400
   24178|161.16200|-59.35883
   24179|161.16201|-59.56197
   24180|161.16207|-60.02799
   24181|161.16217|-59.31992
   24182|161.16235|-59.40523
   24183|161.16254|-59.57517
   24184|161.16259|-59.70740
   24185|161.16260|-59.78152
   24186|161.16266|-59.39653
   24187|161.16279|-60.15900
   24188|161.16283|-59.70786
   24189|161.16289|-59.78601
   24190|161.16294|-59.34322
   24191|161.16314|-59.89692
   24192|161.16314|-59.33176
   24193|161.16343|-59.38557
   24194|161.16343|-59.50391
   24195|161.16350|-59.37845
   24196|161.16354|-59.36318
   24197|161.16355|-59.71600
   24198|161.16359|-59.38509
   24199|161.16387|-59.39861
   24200|161.16403|-59.55113
   24201|161.16421|-59.39225
   24202|161.16429|-59.77771
   24203|161.16442|-59.67775
   24204|161.16446|-59.72675
   24205|161.16448|-59.85472
   24206|161.16450|-59.44402
   24207|161.16452|-59.40234
   24208|161.16453|-59.43829
   24209|161.16470|-59.32867
   24227|161.16630|-59.77796
   24210|161.16483|-59.43764
   24211|161.16504|-59.74917
   24212|161.16521|-59.98452
   24213|161.16534|-59.33136
   24214|161.16554|-59.38483
   24215|161.16556|-59.81004
   24216|161.16574|-59.65711
   24217|161.16580|-60.00828
   24218|161.16584|-59.82350
   24219|161.16587|-59.38209
   24220|161.16591|-59.37231
   24221|161.16599|-59.35678
   24222|161.16603|-59.54451
   24223|161.16603|-59.36654
   24224|161.16623|-59.35079
   24225|161.16627|-59.47872
   24226|161.16627|-59.36194
   24228|161.16632|-59.73281
   24229|161.16633|-59.37428
   24230|161.16638|-59.74396
   24231|161.16641|-59.70610
   24232|161.16659|-60.06061
   24233|161.16661|-59.56502
   24234|161.16666|-59.55020
   24235|161.16668|-59.60729
   24236|161.16668|-59.34204
   24237|161.16679|-60.02606
   24238|161.16679|-59.56292
   24239|161.16680|-59.94807
   24240|161.16682|-59.40927
   24241|161.16684|-59.36004
   24242|161.16688|-59.70607
   24243|161.16692|-59.76329
   24244|161.16694|-59.73184
   24245|161.16697|-59.76585
   24246|161.16706|-59.33583
   24247|161.16708|-59.68833
   24248|161.16717|-59.37122
   24249|161.16734|-59.50030
   24250|161.16737|-59.76988
   24251|161.16739|-59.35608
   24252|161.16746|-59.46636
   24253|161.16754|-60.08328
   24254|161.16777|-59.38846
   24255|161.16778|-59.70612
   24256|161.16785|-59.41465
   24257|161.16792|-59.34316
   24258|161.16796|-59.69694
   24259|161.16797|-59.72772
   24260|161.16808|-59.41600
   24261|161.16819|-59.49558
   24262|161.16840|-59.56623
   24264|161.16850|-59.32255
   24265|161.16851|-59.35984
   24266|161.16873|-59.36339
   24267|161.16878|-60.00305
   24268|161.16882|-59.32805
   24269|161.16891|-59.43634
   24270|161.16900|-59.56508
   24271|161.16900|-59.34007
   24272|161.16904|-59.37456
   24273|161.16908|-59.35383
   24274|161.16919|-59.58273
   24275|161.16926|-59.33439
   24276|161.16932|-59.45280
   24277|161.16937|-59.86947
   24278|161.16975|-60.14775
   24279|161.16980|-59.78097
   24280|161.16981|-59.74596
   24281|161.16983|-59.43613
   24282|161.16994|-59.48174
   24283|161.17001|-59.48021
   24284|161.17013|-59.56507
   24285|161.17017|-59.38158
   24286|161.17038|-59.33991
   24287|161.17041|-59.45467
   24288|161.17045|-59.99142
   24289|161.17048|-59.70054
   24290|161.17048|-59.34653
   24291|161.17048|-59.75688
   24292|161.17053|-59.40425
   24293|161.17058|-59.73372
   24294|161.17068|-59.33995
   24295|161.17071|-59.87050
   24296|161.17087|-59.66943
   24297|161.17096|-59.40338
   24298|161.17106|-59.72148
   24299|161.17118|-59.67959
   24300|161.17124|-59.78136
   24301|161.17131|-59.76645
   24302|161.17131|-59.66839
   24303|161.17131|-59.43877
   24304|161.17133|-59.73970
   24305|161.17140|-59.37013
   24306|161.17143|-60.08590
   24307|161.17152|-59.32873
   24308|161.17156|-59.63873
   24309|161.17159|-59.75571
   24310|161.17178|-59.35920
   24311|161.17187|-59.49008
   24312|161.17208|-59.51981
   24313|161.17218|-59.73574
   24314|161.17220|-59.33562
   24315|161.17233|-59.33932
   24316|161.17243|-59.71760
   24317|161.17249|-59.42652
   24318|161.17252|-59.38480
   24319|161.17263|-59.94246
   24320|161.17264|-59.73428
   24321|161.17267|-59.64488
   24322|161.17270|-59.71229
   24323|161.17275|-59.56567
   24324|161.17278|-59.36998
   24325|161.17293|-59.84224
   24326|161.17294|-59.64060
   24327|161.17302|-59.48370
   24328|161.17307|-59.70250
   24329|161.17311|-59.78478
